ticker,rows,last_close,latest_rsi,latest_macd,return_21d,rmse,features_csv,regression_csv,dashboard_png
AMD,251,511.57000732421875,60.45382005026727,28.512923992255423,0.14830529141238769,20.932244787114275,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/amd_price_features.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/amd_regression_results.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/charts/amd_dashboard.png
MSFT,251,390.739990234375,37.09158405932579,-4.135141331660179,-0.03570988259381869,11.408467093390582,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/msft_price_features.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/msft_regression_results.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/charts/msft_dashboard.png
SPCE,251,3.9100000858306885,49.26274849600129,0.4671999372158018,0.3576388647434898,0.7172196702017407,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/spce_price_features.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/spce_regression_results.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/charts/spce_dashboard.png
SPY,251,741.75,52.943207214301125,3.7722347178120117,-0.0007543985133374731,7.871177407980396,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/spy_price_features.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/prices/spy_regression_results.csv,/home/runner/work/Project2-Sentiment-analysis-WSbets/Project2-Sentiment-analysis-WSbets/outputs/latest_wsb_analysis/charts/spy_dashboard.png
