Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return,mentions,post_count,mean_sentiment,score_sum,comment_sum,weighted_sentiment,next_close,next_return,target_direction
2025-08-27,122.36100006103516,122.9209976196289,121.30000305175781,122.3499984741211,122.3499984741211,16645000,0.0,0.0,-0.002112427987318699,2.951904273494499,120.16280059814453,120.35966541640177,31.078404680504875,0.053427222536157615,0.007941582016084414,0.0468538588485643,0.0,0.0,0.0,0.0,0.0,0.0,123.1449966430664,0.006497737465141595,1
2025-08-28,122.27899932861328,123.78900146484375,121.427001953125,123.1449966430664,123.1449966430664,19503000,0.0,0.0,0.006497737465141595,2.680454024829435,120.02040049235026,120.4840583833855,33.292530325719895,0.17324406148989624,0.020924999791271714,0.03990034240145923,0.0,0.0,0.0,0.0,0.0,0.0,120.82499694824219,-0.01883957739305231,0
2025-08-29,122.7969970703125,122.87899780273438,120.11499786376953,120.82499694824219,120.82499694824219,32098000,0.0,0.0,-0.01883957739305231,2.679363857415653,120.0171002705892,120.49895956508666,30.2395197218663,0.08007216123701255,0.002988425030469477,0.04213381407598904,0.0,0.0,0.0,0.0,0.0,0.0,121.41100311279297,0.004850040797450328,1
2025-09-02,119.69999694824219,121.54000091552734,118.27999877929688,121.41100311279297,121.41100311279297,23033000,0.0,0.0,0.004850040797450328,2.619922787995283,119.95323359171549,120.53800688942513,31.937331039092527,0.052908660931990426,-0.0032510126374473147,0.04791129357154045,0.0,0.0,0.0,0.0,0.0,0.0,122.61799621582031,0.009941381522941661,1
2025-09-03,120.51399993896484,122.69999694824219,120.33799743652344,122.61799621582031,122.61799621582031,24715000,0.0,0.0,0.009941381522941661,2.657643270267062,120.07356669108073,120.6253137047766,35.42344912885595,0.1273081186446916,7.33637503549378e-05,0.047131036459826525,0.0,0.0,0.0,0.0,0.0,0.0,125.74800109863281,0.025526472291256264,1
2025-09-04,122.31999969482422,125.74800109863281,122.30899810791016,125.74800109863281,125.74800109863281,30235000,0.0,0.0,0.025526472291256264,2.8108080061280387,120.3425666809082,120.83629956096637,43.50456584944672,0.43383448649416323,0.027772804796809547,0.09548989249976181,0.0,0.0,0.0,0.0,0.0,0.0,124.38200378417969,-0.010862974381451007,0
2025-09-05,126.0,126.70999908447266,123.9020004272461,124.38200378417969,124.38200378417969,23797000,0.0,0.0,-0.010862974381451007,2.870616867116563,120.55276692708334,120.97970393791194,41.08798729957284,0.5600780432119308,0.010045127084608474,0.05544433707075358,0.0,0.0,0.0,0.0,0.0,0.0,124.47599792480469,0.0007556892296742834,1
2025-09-08,124.85399627685547,125.2040023803711,123.19999694824219,124.47599792480469,124.47599792480469,19151000,0.0,0.0,0.0007556892296742834,2.916769766208792,120.76700007120768,121.11866362358464,41.32948976116754,0.6601022650410897,0.030217265208179356,0.054550651249089865,0.0,0.0,0.0,0.0,0.0,0.0,126.32499694824219,0.014854261498304933,1
2025-09-09,124.66699981689453,126.5719985961914,124.66699981689453,126.32499694824219,126.32499694824219,22197000,0.0,0.0,0.014854261498304933,3.0175023796487643,121.0625,121.32214869053638,46.01752708334058,0.878444785266467,0.04047404032140345,0.04259512248690411,0.0,0.0,0.0,0.0,0.0,0.0,124.77100372314453,-0.012301549674561651,0
2025-09-10,126.39700317382812,126.69999694824219,124.63600158691406,124.77100372314453,124.77100372314453,27010000,0.0,0.0,-0.012301549674561651,2.9837780646663905,121.3257334391276,121.45478959432575,42.91392152679088,0.9155348240646788,0.017558658384326353,0.024131808903116614,0.0,0.0,0.0,0.0,0.0,0.0,120.3499984741211,-0.03543295410873859,0
