Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return,mentions,post_count,mean_sentiment,score_sum,comment_sum,weighted_sentiment,next_close,next_return,target_direction
2025-09-09,234.1699981689453,240.47000122070312,233.22999572753906,239.6300048828125,239.1620635986328,38061000,0.0,0.0,0.02388485625123682,13.710267704756568,207.03533376057942,209.4626967604774,85.95051072691722,9.560685988379902,0.1338064724987318,0.18970314299088487,0.0,0.0,0.0,0.0,0.0,0.0,239.1699981689453,-0.0019196540687471675,0
2025-09-10,238.89999389648438,241.66000366210938,237.85000610351562,239.1699981689453,238.70294189453125,35141100,0.0,0.0,-0.0019196540687471675,14.73162966622852,208.4826670328776,210.7894256349117,84.94607755390726,10.15552703486847,0.03689410548740879,0.1899004884027129,0.0,0.0,0.0,0.0,0.0,0.0,240.3699951171875,0.005017338953168027,1
2025-09-11,239.8800048828125,242.25,236.25,240.3699951171875,239.90060424804688,30599300,0.0,0.0,0.005017338953168027,15.650798192061332,209.94400024414062,212.0822844843186,85.42459083465504,10.60156434026922,0.03473952629966881,0.1821087805950583,0.0,0.0,0.0,0.0,0.0,0.0,240.8000030517578,0.001788941811812439,1
2025-09-12,240.3699951171875,242.0800018310547,238.0,240.8000030517578,240.32977294921875,26771600,0.0,0.0,0.001788941811812439,16.242002543165356,211.5740005493164,213.3117762931075,85.60121542464294,10.86451084679939,0.024680864050033335,0.19231528543628107,0.0,0.0,0.0,0.0,0.0,0.0,251.61000061035156,0.04489201587040781,1
2025-09-15,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,251.11865234375,58383800,0.0,0.0,0.04489201587040781,17.239989714799673,213.65666707356772,214.9193306955858,89.1580990535357,11.80904696517328,0.07507267060436962,0.23982456678543462,0.0,0.0,0.0,0.0,0.0,0.0,251.16000366210938,-0.0017884700415349286,0
2025-09-16,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,250.66952514648438,34109700,0.0,0.0,-0.0017884700415349286,18.169923970613063,215.52733408610027,216.41195923737538,88.18155857713136,12.378594914293927,0.048115839186897436,0.23178033928543362,0.0,0.0,0.0,0.0,0.0,0.0,249.52999877929688,-0.006489906271085144,0
2025-09-17,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,249.04270935058594,34108000,0.0,0.0,-0.006489906271085144,18.74977706989242,217.356000773112,217.7514031185302,84.56828382599616,12.553726451707746,0.04331647234045399,0.226191640193105,0.0,0.0,0.0,0.0,0.0,0.0,252.02999877929688,0.010018835459584041,1
2025-09-18,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,251.53782653808594,31239500,0.0,0.0,0.010018835459584041,19.33444647612413,219.22066752115884,219.1138008162578,85.54649407183301,12.747305559918487,0.04850856554048999,0.2503348197726405,0.0,0.0,0.0,0.0,0.0,0.0,254.72000122070312,0.010673342278439968,1
2025-09-19,253.25,256.0,251.80999755859375,254.72000122070312,254.2225799560547,55571400,0.0,0.0,0.010673342278439968,19.89002382813259,221.1606674194336,220.50543858153128,86.53551413964819,12.968288753302119,0.05780730063343609,0.2779449722092846,0.0,0.0,0.0,0.0,0.0,0.0,252.52999877929688,-0.008597685422860546,0
2025-09-22,254.42999267578125,255.77999877929688,250.3000030517578,252.52999877929688,252.036865234375,32290500,0.0,0.0,-0.008597685422860546,20.324984549106833,222.8643341064453,221.73708403137675,81.63773226762072,12.81893591799701,0.0036564451600238357,0.26423028174867014,0.0,0.0,0.0,0.0,0.0,0.0,251.66000366210938,-0.0034451159125369335,0
2025-09-23,253.0399932861328,254.36000061035156,250.47999572753906,251.66000366210938,251.16856384277344,26628000,0.0,0.0,-0.0034451159125369335,20.549048576231005,224.5530008951823,222.87020303478675,79.70771011713447,12.486435528646183,0.001990762831301174,0.22111702719187476,0.0,0.0,0.0,0.0,0.0,0.0,247.13999938964844,-0.01796075739762648,0
2025-09-24,251.66000366210938,252.35000610351562,246.44000244140625,247.13999938964844,246.65736389160156,28201000,0.0,0.0,-0.01796075739762648,20.545887627782864,226.01300099690755,223.77564310523297,70.3960642007404,11.723063822620645,-0.009578004253357641,0.1853805596343161,0.0,0.0,0.0,0.0,0.0,0.0,245.7899932861328,-0.005462515605930585,0
2025-09-25,244.39999389648438,246.49000549316406,240.74000549316406,245.7899932861328,245.3100128173828,31020400,0.0,0.0,-0.005462515605930585,20.33378261980488,227.4740005493164,224.58522617655754,67.84667433493951,10.883691613657817,-0.02475897918258707,0.18658875161904565,0.0,0.0,0.0,0.0,0.0,0.0,246.5399932861328,0.0030513854122893314,1
2025-09-26,247.07000732421875,249.4199981689453,245.97000122070312,246.5399932861328,246.0585479736328,18503200,0.0,0.0,0.0030513854122893314,20.0762756389607,228.92733357747395,225.38152152218584,68.52856483392765,10.161862200782053,-0.032113724463603166,0.18825910142145452,0.0,0.0,0.0,0.0,0.0,0.0,244.0500030517578,-0.010099741632933035,0
2025-09-29,247.85000610351562,251.14999389648438,242.77000427246094,244.0500030517578,243.57342529296875,32505800,0.0,0.0,-0.010099741632933035,19.68479349658804,230.2656672159831,226.04965106200865,63.69864422005261,9.281889938940282,-0.033580151936524194,0.15313742088252247,0.0,0.0,0.0,0.0,0.0,0.0,243.10000610351562,-0.0038926323964876275,0
2025-09-30,242.80999755859375,243.2899932861328,239.25,243.10000610351562,242.62527465820312,34724300,0.0,0.0,-0.0038926323964876275,19.1485022842304,231.5856674194336,226.6520684027272,61.905934835735174,8.410893225797736,-0.034014135873918216,0.1417970124565784,0.0,0.0,0.0,0.0,0.0,0.0,244.89999389648438,0.007404309945604481,1
2025-10-01,240.75,246.3000030517578,238.61000061035156,244.89999389648438,244.4217529296875,31658200,0.0,0.0,0.007404309945604481,18.426964468508967,233.03000030517578,227.28884353690503,63.97473670411702,7.776226528321189,-0.00906371084687263,0.15874136183623544,0.0,0.0,0.0,0.0,0.0,0.0,245.69000244140625,0.0032258414234824784,1
2025-10-02,245.14999389648438,246.80999755859375,242.3000030517578,245.69000244140625,245.210205078125,25483300,0.0,0.0,0.0032258414234824784,17.419051248225934,234.57566680908204,227.92331683215016,64.87632535707877,7.253383198801174,-0.00040681413994814175,0.06516083647217008,0.0,0.0,0.0,0.0,0.0,0.0,245.35000610351562,-0.0013838427877085335,0
2025-10-03,244.49000549316406,246.3000030517578,241.66000366210938,245.35000610351562,244.87088012695312,30249600,0.0,0.0,-0.0013838427877085335,16.22389079704735,236.09566701253254,228.51727662728516,64.13243972731578,6.733966258988801,-0.004826751095251658,0.0561773692652523,0.0,0.0,0.0,0.0,0.0,0.0,250.42999267578125,0.020705059897664357,1
2025-10-06,244.77999877929688,251.32000732421875,244.5800018310547,250.42999267578125,249.9409637451172,28894700,0.0,0.0,0.020705059897664357,15.394605476629675,237.57366689046225,229.25583140339097,69.71920263915206,6.655516402974769,0.026142141136012986,0.06565954330119683,0.0,0.0,0.0,0.0,0.0,0.0,245.75999450683594,-0.01864791880176797,0
2025-10-07,248.27000427246094,250.44000244140625,245.52000427246094,245.75999450683594,245.28005981445312,23181300,0.0,0.0,-0.01864791880176797,14.440934776297594,238.81599985758464,229.80611570265845,60.40454584993898,6.145671033327403,0.010941951199242794,0.05007691658226321,0.0,0.0,0.0,0.0,0.0,0.0,244.6199951171875,-0.004638669495155456,0
2025-10-08,244.9600067138672,246.00999450683594,243.82000732421875,244.6199951171875,244.14230346679688,21307100,0.0,0.0,-0.004638669495155456,13.171507482985671,240.0653330485026,230.29490894282574,58.354965930014814,5.5852432735083255,-0.0011433188496330349,0.020823728801471653,0.0,0.0,0.0,0.0,0.0,0.0,241.52999877929688,-0.012631822416684813,0
2025-10-09,244.47000122070312,244.75999450683594,239.14999389648438,241.52999877929688,241.05833435058594,27892100,0.0,0.0,-0.012631822416684813,11.645428216924316,241.20033315022786,230.6618908569572,53.09605827609985,4.836016764946464,-0.016931920797637945,0.009867460920765181,0.0,0.0,0.0,0.0,0.0,0.0,236.57000732421875,-0.02053571597791637,0
2025-10-10,241.42999267578125,244.08999633789062,235.83999633789062,236.57000732421875,236.10804748535156,33180300,0.0,0.0,-0.02053571597791637,10.271778703608875,242.03133341471354,230.85299562648984,45.939394154620985,3.798235802962182,-0.035785606524878166,-0.015808910721640368,0.0,0.0,0.0,0.0,0.0,0.0,244.14999389648438,0.03204119853569298,1
2025-10-13,240.2100067138672,244.5,239.7100067138672,244.14999389648438,243.67320251464844,24995000,0.0,0.0,0.03204119853569298,8.677516204743089,243.07266642252605,231.2790520709193,55.7544013234123,3.5465461057140715,-0.025076863646389502,0.013911921936340388,0.0,0.0,0.0,0.0,0.0,0.0,245.4499969482422,0.005324608168161493,1
2025-10-14,241.22999572753906,247.1199951171875,240.50999450683594,245.4499969482422,244.97067260742188,22111600,0.0,0.0,0.005324608168161493,6.2814547711459845,244.20933278401694,231.72897118058657,57.18994406259902,3.4126407902813867,-0.0012613833232533178,-0.024482348265834175,0.0,0.0,0.0,0.0,0.0,0.0,251.02999877929688,0.02273376207143052,1
2025-10-15,247.25,252.11000061035156,245.99000549316406,251.02999877929688,250.53977966308594,27007700,0.0,0.0,0.02273376207143052,5.852643048121086,244.88833262125652,232.336355959696,62.77307561746818,3.713967076219916,0.026203923596019196,-0.0005176177771816226,0.0,0.0,0.0,0.0,0.0,0.0,251.4600067138672,0.001712974292560121,1
2025-10-16,251.77000427246094,256.9599914550781,250.10000610351562,251.4600067138672,250.9689483642578,27997200,0.0,0.0,0.001712974292560121,5.464094365542324,245.5269994099935,232.93301032545563,63.17167883404542,3.9420271403115805,0.04111293828823337,0.007734572772860604,0.0,0.0,0.0,0.0,0.0,0.0,253.3000030517578,0.007317252401032315,1
2025-10-17,250.75999450683594,254.22000122070312,247.80999755859375,253.3000030517578,252.80535888671875,29671600,0.0,0.0,0.007317252401032315,5.266263332548902,246.13699951171876,233.56318857702274,64.90338440290563,4.222563626137514,0.07071900583158297,0.005039099625489651,0.0,0.0,0.0,0.0,0.0,0.0,256.54998779296875,0.012830575215377449,1
2025-10-20,254.69000244140625,257.3299865722656,254.22999572753906,256.54998779296875,256.0489807128906,22350200,0.0,0.0,0.012830575215377449,5.083696474085943,246.8873326619466,234.26871113933078,67.78477629572762,4.6534948279935975,0.05078842599415245,0.00718430654638702,0.0,0.0,0.0,0.0,0.0,0.0,250.4600067138672,-0.023737990133977593,0
2025-10-21,254.74000549316406,254.8800048828125,244.14999389648438,250.4600067138672,249.9709014892578,47312100,0.0,0.0,-0.023737990133977593,4.932861963732177,247.24833272298176,234.76179074201463,58.15067599709805,4.45227725244834,0.020411529142049467,-0.008197014514852885,0.0,0.0,0.0,0.0,0.0,0.0,251.69000244140625,0.004910946636459412,1
2025-10-22,254.3699951171875,256.3599853515625,249.2899932861328,251.69000244140625,251.19851684570312,35029400,0.0,0.0,0.004910946636459412,4.7521487381845775,247.66566619873046,235.2734167434284,59.40560011156341,4.342009269788349,0.0026291824296651445,0.0001192036035140287,0.0,0.0,0.0,0.0,0.0,0.0,253.0800018310547,0.005522664294033808,1
2025-10-23,252.97999572753906,255.0399932861328,251.85000610351562,253.0800018310547,252.58578491210938,19901400,0.0,0.0,0.005522664294033808,4.6446410204339115,248.0893330891927,235.8076457227839,60.83490186554254,4.317018530755604,0.00644235693125883,0.024034969879728196,0.0,0.0,0.0,0.0,0.0,0.0,259.9200134277344,0.027027072653673212,1
2025-10-24,256.5799865722656,261.67999267578125,255.32000732421875,259.9200134277344,259.4124450683594,28655100,0.0,0.0,0.027027072653673212,4.913924109174553,248.72666676839194,236.5259152548479,66.99352773969406,4.793884050271259,0.026135058413812473,0.05748818311391668,0.0,0.0,0.0,0.0,0.0,0.0,269.2699890136719,0.03597251116846789,1
2025-10-27,264.82000732421875,270.1400146484375,264.2799987792969,269.2699890136719,268.7441711425781,35235200,0.0,0.0,0.03597251116846789,6.168807769236888,249.3153330485026,237.49457908181566,73.19782924982101,5.858732477826777,0.0495809854840763,0.09219597771773591,0.0,0.0,0.0,0.0,0.0,0.0,267.4700012207031,-0.006684695162509802,0
2025-10-28,269.69000244140625,270.7300109863281,266.5,267.4700012207031,266.94769287109375,29738600,0.0,0.0,-0.006684695162509802,6.9997375704783495,249.85899963378907,238.3753990047221,70.45225951861752,6.482660481995794,0.06791501258030652,0.09596393311242224,0.0,0.0,0.0,0.0,0.0,0.0,274.57000732421875,0.026545055786114213,1
