Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-08-18,51.25,51.7400016784668,50.86000061035156,51.5099983215332,51.5099983215332,718400,0.0,0.0,0.0,,,,51.5099983215332,,0.0,,
2025-08-19,51.290000915527344,51.31999969482422,49.869998931884766,50.06999969482422,50.06999969482422,1425300,0.0,0.0,0.0,-0.0279557110004216,,,50.78168161995172,0.0,-0.1148716853215177,,
2025-08-20,50.220001220703125,50.66999816894531,49.72999954223633,50.619998931884766,50.619998931884766,947300,0.0,0.0,0.0,0.010984606359352611,,,50.726537485790274,2.854176276004594,-0.15968720692958982,,
2025-08-21,50.20000076293945,50.4900016784668,49.560001373291016,49.65999984741211,49.65999984741211,676100,0.0,0.0,0.0,-0.018964818347081525,,,50.450592310979964,2.708845229973349,-0.2695604091510688,,
2025-08-22,49.72999954223633,52.025001525878906,49.56999969482422,51.709999084472656,51.709999084472656,1374000,0.0,0.0,0.0,0.041280693583557904,,,50.71424540442114,12.9071434303563,-0.18903878617843617,,
2025-08-25,49.45000076293945,50.042999267578125,48.959999084472656,49.06999969482422,49.06999969482422,1167300,0.0,0.0,0.0,-0.0510539438481864,,,50.42413503495729,11.268925527429715,-0.33439599828090394,-0.04736941770951231,
2025-08-26,48.68000030517578,49.2599983215332,48.459999084472656,49.220001220703125,49.220001220703125,1468600,0.0,0.0,0.0,0.0030568886654125382,,,50.239966204430296,11.952733160777015,-0.4325031396212111,-0.016976202901973658,
2025-08-27,49.31999969482422,49.90999984741211,49.17599868774414,49.66999816894531,49.66999816894531,903000,0.0,0.0,0.0,0.009142562720069636,,,50.16282751260075,14.091641625085643,-0.4685417058870769,-0.018767301125742653,
2025-08-28,50.09000015258789,50.189998626708984,49.560001373291016,49.58000183105469,49.58000183105469,970800,0.0,0.0,0.0,-0.0018118852669274377,,,50.091925105829674,14.018296456267521,-0.4986167382531761,-0.0016109145510114775,
2025-08-29,48.959999084472656,48.97999954223633,47.810001373291016,47.93000030517578,47.93000030517578,1467600,0.0,0.0,0.0,-0.03327957775196,,,49.85257194739207,12.711928399873173,-0.6481216091143551,-0.07309995834890515,
2025-09-02,48.459999084472656,49.52000045776367,48.29999923706055,49.08000183105469,49.08000183105469,1481700,0.0,0.0,0.0,0.023993355279714468,,,49.77394737383917,18.41832170836078,-0.6661310402418721,0.00020383403897850094,
2025-09-03,49.349998474121094,49.88999938964844,49.25,49.720001220703125,49.720001220703125,1101200,0.0,0.0,0.0,0.013039921877987526,,,49.76885889979578,21.494235616721838,-0.6215956741135003,0.010158471913846334,
2025-09-04,49.08000183105469,49.10900115966797,48.404998779296875,48.619998931884766,48.619998931884766,970900,0.0,0.0,0.0,-0.022123939296291195,,,49.667722364220175,20.092053032455325,-0.6673690521908782,-0.021139506256656726,
2025-09-05,50.0099983215332,50.16999816894531,48.79999923706055,49.439998626708984,49.439998626708984,1590100,0.0,0.0,0.0,0.016865481547480465,,,49.64890228867764,24.068622967771375,-0.630212959049679,-0.0028237837671480914,
2025-09-08,49.709999084472656,50.03499984741211,49.54100036621094,49.650001525878906,49.650001525878906,844300,0.0,0.0,0.0,0.0042476315736883485,,,49.648988008014115,25.096677185176645,-0.5771677777767721,0.03588569183708912,
2025-09-09,49.9900016784668,50.040000915527344,49.04999923706055,49.31999969482422,49.31999969482422,936000,0.0,0.0,0.0,-0.006646562354739927,,,49.624673948670406,24.534532292822618,-0.5553556846382435,0.004889931842212647,
2025-09-10,50.369998931884766,50.689998626708984,50.119998931884766,50.31999969482422,50.31999969482422,1087800,0.0,0.0,0.0,0.020275750328217157,,,49.673565692454495,29.67508254934171,-0.45216551839423147,0.012067547453543881,
2025-09-11,50.369998931884766,50.83000183105469,50.36000061035156,50.7400016784668,50.7400016784668,711400,0.0,0.0,0.0,0.008346621347173455,,,49.74515339191193,31.777058800500257,-0.33266120690512935,0.04360351281685748,
2025-09-12,50.939998626708984,51.79499816894531,50.869998931884766,51.779998779296875,51.779998779296875,995400,0.0,0.0,0.0,0.020496591770343464,,,49.875955505674575,36.81333433945024,-0.152278730237434,0.04733010148838779,
2025-09-15,50.95000076293945,51.18000030517578,50.650001525878906,51.06999969482422,51.06999969482422,1111400,0.0,0.0,0.0,-0.013711840502331873,,,49.94965576959158,34.91819488954688,-0.06585616146440998,0.028600163651660182,
2025-09-16,51.150001525878906,51.810001373291016,50.810001373291016,51.77000045776367,51.77000045776367,812700,0.0,0.0,0.0,0.013706692130847964,,,50.05780801784221,38.29113760432654,0.058444842583305956,0.04967560377330171,
