Date,Adj Close,Close,High,Low,Open,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-09-15,,,,,,0,0.038,0.0,,,,,,,,
2025-09-16,136.504638671875,136.64999389648438,141.21499633789062,135.1300048828125,140.25,5449900,0.0,0.0,,,,136.64999389648438,,0.0,,
2025-09-17,136.68446350097656,136.8300018310547,137.56500244140625,132.68499755859375,135.63999938964844,5123300,0.0,0.0,0.0013172919327510968,,,136.74103758411925,,0.014359607316151823,,
2025-09-18,141.80902099609375,141.9600067138672,142.6199951171875,136.97000122070312,139.0,5295000,0.0,0.0,0.037491813302367394,,,138.52103974338632,,0.4346775284028297,,
2025-09-19,143.44728088378906,143.60000610351562,144.49000549316406,139.3800048828125,142.6300048828125,6682800,0.0,0.0,0.011552545168259876,,,139.83512019368604,,0.889859013005065,,
2025-09-22,151.79837036132812,151.9600067138672,152.4499969482422,142.25,143.0500030517578,8731700,0.0,0.0,0.058217271970901985,,,142.37342942462934,,1.903236475408022,,
2025-09-23,142.45831298828125,142.61000061035156,152.10000610351562,139.14999389648438,151.32000732421875,16541300,0.0,0.0,-0.061529387275700786,,,142.41516999521062,61.8490606606714,1.929634439398768,0.043615126089080025,
2025-09-24,141.4693603515625,141.6199951171875,146.10000610351562,140.85000610351562,143.47999572753906,5978100,0.0,0.0,-0.006942048165815673,,,142.29355026689106,59.27063161891532,1.8493516716815748,0.03500689338619667,
2025-09-25,139.621337890625,139.77000427246094,141.18499755859375,133.85000610351562,137.00999450683594,6197600,0.0,0.0,-0.013063062480659804,,,141.95201701473877,54.68297534740819,1.6177992173758753,-0.015426897279741558,
2025-09-26,138.4725341796875,138.6199951171875,140.97999572753906,137.0800018310547,139.0,3607600,0.0,0.0,-0.008227868069830335,,,141.5466670457333,51.9890851320538,1.326208396432179,-0.03467974077061131,
2025-09-29,143.15756225585938,143.30999755859375,145.61000061035156,141.39999389648438,142.0,5876700,0.0,0.0,0.03383352046320143,,,141.74189063884575,60.52914223747858,1.4567718124268652,-0.056922932173601115,
2025-09-30,150.6995391845703,150.86000061035156,150.92999267578125,144.0,144.0,6822300,0.0,0.0,0.05268301709844714,,,142.6698420221025,69.83215837353917,2.144743144615063,0.05785008039191575,
2025-10-01,161.41810607910156,161.58999633789062,162.22500610351562,147.35000610351562,149.1199951171875,12844000,0.0,0.0,0.07112551825618119,,,144.45448668230773,77.82969155161548,3.515264580923855,0.1410111700976855,
2025-10-02,161.4680938720703,161.63999938964844,168.99000549316406,157.30999755859375,164.3000030517578,8936100,0.0,0.0,0.0003094439810076288,,,145.96736315625375,77.85914850145025,4.55296378921571,0.1564713060647489,
2025-10-03,160.02960205078125,160.1999969482422,163.8800048828125,157.8300018310547,161.63999938964844,5728500,0.0,0.0,-0.00890870110643216,,,147.14360962955465,74.77780473781633,5.199218372588973,0.15567741012262504,
2025-10-06,162.6268310546875,162.8000030517578,169.8300018310547,162.33999633789062,168.84500122070312,7203300,0.0,0.0,0.016229751267446302,,,148.36450686103592,76.58004381879556,5.853700731095358,0.13599892418667703,
2025-10-07,158.7010040283203,158.8699951171875,165.0,154.77000427246094,164.75,6899100,0.0,0.0,-0.02414009742567924,,,149.1409206564622,68.60078836317999,5.986258062995347,0.05309554868373989,
2025-10-08,167.20196533203125,167.3800048828125,167.5500030517578,159.27200317382812,160.52499389648438,4889900,0.0,0.0,0.05356587163830251,,,150.4233996064852,74.73873567939611,6.700755235240393,0.035831478904267966,
2025-10-09,168.70037841796875,168.8800048828125,170.88900756835938,164.75,168.3800048828125,4972800,0.0,0.0,0.008961643901553185,,,151.66235433874894,75.64255581485395,7.303842703691743,0.04479092749630209,
2025-10-10,168.83023071289062,169.00999450683594,183.10499572753906,168.64999389648438,178.42999267578125,16066600,0.0,0.0,0.000769715894511247,,,152.7774798499288,75.72361701354272,7.703481998512331,0.05499374361062004,
2025-10-13,178.80960083007812,179.0,184.44000244140625,172.0,175.00999450683594,11056200,0.0,0.0,0.05910896288893741,,,154.39601848793808,80.96623043943089,8.725724254609759,0.09950857889782627,
2025-10-14,174.9636993408203,175.14999389648438,181.83999633789062,168.1999969482422,171.69000244140625,7427500,0.0,0.0,-0.0215084139861208,,,155.62907567494068,74.30629756731203,9.120064860051116,0.1024737161179381,
2025-10-15,180.3179931640625,180.50999450683594,182.99000549316406,175.60000610351562,180.0,5642900,0.0,0.0,0.030602345401846698,,,157.05517058942033,77.12711502087043,9.752667208045466,0.07844419429439098,0.3209659902625137
2025-10-16,177.630859375,177.82000732421875,183.0,175.2100067138672,182.50999450683594,5000100,0.0,0.0,-0.01490215093056979,,,158.20567898183074,72.80703593209564,9.92256844950694,0.05293700960992864,0.2995688441470228
2025-10-17,173.81492614746094,174.0,178.0,170.3000030517578,175.0,5880700,0.0,0.0,-0.02148243823460061,,,159.05318771796948,67.06240169809061,9.637874325648681,0.029524913646229445,0.22569732157530975
2025-10-20,175.54307556152344,175.72999572753906,179.7899932861328,173.9499969482422,178.0,6692000,0.0,0.0,0.009942504181259082,,,159.92129563426133,68.28292933942515,9.442995405442076,-0.018268180293077863,0.22374643633971836
2025-10-21,174.6140594482422,174.8000030517578,177.19000244140625,170.55999755859375,175.0800018310547,8130700,0.0,0.0,-0.005292168089636506,,,160.67381898673034,66.84886411680885,9.108512557577512,-0.0019982349810038214,0.1503026804999894
2025-10-22,171.407470703125,171.58999633789062,184.5,162.67999267578125,182.60000610351562,22483700,0.0,0.0,-0.018363882481836735,,,161.21102800891393,62.00807560674179,8.486583721733211,-0.04941553620515737,0.20321152516309238
2025-10-23,183.00514221191406,183.1999969482422,184.0399932861328,174.0,174.52999877929688,9679400,0.0,0.0,0.06766129062378123,,,162.26534866905212,70.36637379002825,8.828758229840702,0.030255254765646944,0.2936026215552976
2025-10-24,185.86209106445312,186.05999755859375,188.88999938964844,184.89999389648438,186.85000610351562,7188500,0.0,0.0,0.015611357303458862,,,163.3783038261579,72.0005348954466,9.224379238102955,0.06931033079651572,0.3311868918305054
2025-10-27,192.69482421875,192.89999389648438,194.0,188.91400146484375,189.99000549316406,6673000,0.0,0.0,0.03676231553070175,16.799234466470047,161.63066609700522,164.7268564923192,75.4827546229523,9.97485832009906,0.09770670111189528,0.39157409242013963
2025-10-28,190.36732482910156,190.57000732421875,195.7050018310547,186.02000427246094,192.77000427246094,6044100,0.0,0.0,-0.012078728076663214,16.918418148316505,163.4279998779297,165.88101229878595,72.18922881065201,10.263299033048071,0.09021741417127704,0.3297746882334729
2025-10-29,199.05804443359375,199.27000427246094,199.5,193.1300048828125,193.6999969482422,6298900,0.0,0.0,0.04565249836738894,17.36821375487635,165.50933329264322,167.34032341082545,76.34040366504424,11.066341524442834,0.16131481161677708,0.3208935666594954
2025-10-30,193.5539093017578,193.75999450683594,202.4499969482422,192.38999938964844,193.86000061035156,5693500,0.0,0.0,-0.027650974293608077,17.52050858138783,167.23599955240886,168.47142890331648,69.2865730287631,11.129848776859603,0.05764190903112931,0.19908409491932066
2025-10-31,192.6548614501953,192.86000061035156,199.8699951171875,188.5800018310547,196.9499969482422,7726600,0.0,0.0,-0.004644890183729933,17.537273359319006,168.87799936930338,169.49513056355636,68.1784459876062,10.980974902801535,0.036547367198671354,0.19314526935529353
2025-11-03,191.1964111328125,191.39999389648438,197.60000610351562,189.57000732421875,196.14999389648438,6065100,0.0,0.0,-0.007570293006567752,17.702809139897706,170.19266560872396,170.3973164651518,66.32525835162966,10.622728740506773,-0.007776050012759161,0.19475653896749057
2025-11-04,180.627685546875,180.82000732421875,186.89999389648438,177.5,183.3000030517578,8984800,0.0,0.0,-0.05527683860840482,17.010913591143723,171.4663324991862,170.81885740445392,54.71826884296229,9.377007277211845,-0.05116230059965432,0.11068798485668307
2025-11-05,190.50717163085938,190.7100067138672,193.39999389648438,181.0,182.0749969482422,6534700,0.0,0.0,0.05469527148019182,16.39065309320367,173.10266621907553,171.60942818198777,61.50075194489575,9.083100016229508,-0.04295677911909768,0.20041551315711637
2025-11-06,182.8253173828125,183.02000427246094,191.0050048828125,180.50999450683594,191.0050048828125,5907100,0.0,0.0,-0.0403230148953011,15.217828602769899,174.5443328857422,172.05540074942428,54.6467400473767,8.135872195162761,-0.05542934836322,0.09344007010035904
2025-11-07,179.6087646484375,179.8000030517578,179.8000030517578,169.61000061035156,177.0,9143000,0.0,0.0,-0.017593711865013018,13.641246408548687,175.91699981689453,172.3532535264063,52.03188149791412,7.0441594494257345,-0.0677175024228055,0.06466128525116277
2025-11-10,187.64019775390625,187.83999633789062,191.41000366210938,184.75999450683594,188.02000427246094,5590100,0.0,0.0,0.044716313401943486,12.330601677073671,177.40133310953777,172.9397044074424,57.50021515897051,6.749920615056283,-0.01859977885119013,0.11141354028203976
2025-11-11,178.85955810546875,179.0500030517578,187.47999572753906,178.0399932861328,184.0,5625700,0.0,0.0,-0.046795109973922666,11.266451522972787,178.34099985758465,173.16766302539133,50.69578563437234,5.741273395900919,-0.009788763415362722,0.0002793466578647763
2025-11-12,173.1855926513672,173.3699951171875,182.57000732421875,173.00999450683594,182.11000061035156,6131700,0.0,0.0,-0.03172302618128631,10.860469483252258,178.7336664835612,173.1751038371781,46.83859427295417,4.4324890625125875,-0.09092344914389239,-0.010162711055239138
2025-11-13,163.46595764160156,163.63999938964844,170.64999389648438,160.6699981689453,169.97500610351562,11389900,0.0,0.0,-0.05612272020289433,10.75757331114316,178.80033315022786,172.8292673610382,41.07346488162619,2.5803935402820457,-0.10589009086657863,-0.09345740197531627
2025-11-14,170.7881622314453,170.97000122070312,175.8800048828125,159.66000366210938,162.0,10018700,0.0,0.0,0.04479346039106846,10.284758192094806,179.15933329264323,172.76272576102738,46.423489130851685,1.6846448465355763,-0.049110131708467564,-0.03852213373844948
2025-11-17,166.47271728515625,166.64999389648438,174.85000610351562,164.55999755859375,168.38999938964844,5249900,0.0,0.0,-0.025267633464201134,10.095873322611668,179.28766632080078,172.5467527994439,43.894097636165824,0.6190332361522906,-0.11280878862076438,-0.04224141438802087
2025-11-18,164.6846466064453,164.86000061035156,169.12600708007812,158.0,163.30999755859375,7586300,0.0,0.0,-0.010741034213566647,9.730778260662209,179.48733317057292,172.27851777961794,42.85225164641483,-0.365693652200207,-0.07925161798128744,-0.061856230475535345
2025-11-19,170.46847534179688,170.64999389648438,174.66000366210938,165.91000366210938,166.05999755859375,6070500,0.0,0.0,0.03512066762523869,9.608021183401148,179.596332804362,172.22236615787065,47.21647649963851,-0.6711560672327721,-0.01568899635063481,-0.023741470725516134
2025-11-20,159.44021606445312,159.61000061035156,180.875,158.0800018310547,176.9199981689453,10076100,0.0,0.0,-0.06469378072658838,10.100968575214484,179.2873326619466,171.79249460050713,40.81598011371582,-1.7835131950867265,-0.024627223138157794,-0.06981756502837355
2025-11-21,159.66000366210938,159.8300018310547,161.2899932861328,149.11000061035156,160.0,10577700,0.0,0.0,0.0013783673946610175,10.552026094967456,178.98133290608723,171.38930605238477,40.987653876949864,-2.617143175712954,-0.06515762595841568,-0.12756547765549364
2025-11-24,168.7303466796875,168.91000366210938,171.8000030517578,162.42999267578125,162.42999267578125,8208200,0.0,0.0,0.05681037181400117,10.711016098435847,178.6449996948242,171.30664077757177,47.727064056615326,-2.5161164540600396,0.013561415231907015,-0.09217453574932744
2025-11-25,169.45285034179688,169.57000732421875,169.66000366210938,158.88999938964844,167.5500030517578,8573200,0.063,0.0,0.0039074279071691365,10.821677886281893,178.45900014241536,171.2493394678409,48.190229098618026,-2.3556409075932265,0.028569736118097877,-0.12094342825529147
2025-11-26,171.90115356445312,172.02000427246094,174.8699951171875,170.5500030517578,172.2050018310547,5264800,0.0,0.0,0.014448291811167913,10.877062359207514,178.1760004679362,171.27451239028923,49.96261137198985,-2.0076259404720815,0.00802818883666423,-0.09733957253933723
2025-11-28,179.60581970214844,179.72999572753906,179.8000030517578,172.66000366210938,173.52000427246094,4059600,0.0,0.0,0.04482031893724603,10.880496074055188,178.2396667480469,171.54801464831107,55.16106368197887,-1.0970436599524476,0.12605723350822795,-0.09805795215523216
2025-12-01,179.09617614746094,179.22000122070312,182.64500427246094,173.1999969482422,175.89999389648438,6501500,0.0,0.0,-0.002837559221940178,10.852059475330746,178.41366678873698,171.79383699515756,54.755829496591055,-0.41180589473503915,0.12131639346500345,-0.07504125566859388
2025-12-02,180.78500366210938,180.91000366210938,186.3699951171875,179.6199951171875,182.82000732421875,5304500,0.0,0.0,0.009429764702016064,10.849096326859161,178.58633371988932,172.08326988942682,55.91168478164032,0.26456925447607205,0.07104374956977089,-0.06196202898695202
2025-12-03,178.7564239501953,178.8800048828125,180.92999267578125,172.6999969482422,179.02000427246094,5374500,0.0,0.0,-0.011221042165740935,10.825542758552256,178.7223337809245,172.29715660408542,54.1230717213037,0.6295405456294816,0.054903562873551026,-0.06541269285746742
2025-12-04,182.41387939453125,182.5399932861328,185.33999633789062,177.16000366210938,179.33999633789062,4962300,0.0,0.0,0.020460578619270642,10.76117934093343,179.08733367919922,172.61673121369668,56.80598136107044,1.2002773495543693,0.06115561418664628,0.009512144078337892
2025-12-05,188.88941955566406,189.02000427246094,189.66000366210938,180.10000610351562,182.1699981689453,7445800,0.0,0.0,0.03549913018880568,10.889573163054765,179.28133392333984,173.1242674059594,61.139142233119976,2.1506813931393083,0.05168869284905031,-0.008861634848253419
2025-12-08,185.4817657470703,185.61000061035156,188.5,182.0,186.1699981689453,5556300,0.0,0.0,-0.01804043796969801,10.880219790469948,179.2663340250651,173.50748589583708,57.850245808358366,2.598767671983296,0.03565449919721497,0.014151438517261195
2025-12-09,178.25677490234375,178.3800048828125,182.5,176.5399932861328,181.17999267578125,6414700,0.0,0.0,-0.0389526194912142,10.571395246824137,178.78233439127604,173.65587054579342,51.52189479033682,2.3434650384307645,-0.01398484731680305,-0.007897653753301315
2025-12-10,181.69439697265625,181.82000732421875,185.40499877929688,175.5500030517578,179.3800048828125,5301300,0.0,0.0,0.01928468632830338,10.35341633906891,178.49066772460938,173.90261749869754,54.09496181034793,2.3911516024726893,0.0164356124840912,-0.032048494096236
2025-12-11,178.53656005859375,178.66000366210938,179.0,167.17999267578125,177.5,11321100,0.0,0.0,-0.0173798456430293,9.582117761864794,177.8036677042643,174.04534747987992,51.39628599527928,2.1491832154714814,-0.021255559147203007,-0.002178159078476516
2025-12-12,161.15858459472656,161.27000427246094,174.14999389648438,159.82000732421875,173.3000030517578,12512200,0.0,0.0,-0.09733571607071756,9.55251087386349,176.72066802978514,173.66479008709987,39.66807671164778,0.5478783089262436,-0.14680985807195335,-0.06979287757692854
