Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-08-08,87.36000061035156,87.38999938964844,87.1500015258789,87.29000091552734,83.4684066772461,21596300,0.0,0.0,0.0,,,,87.29000091552734,,0.0,,
2025-08-11,87.54000091552734,87.66999816894531,87.27999877929688,87.38999938964844,83.56404113769531,20100900,0.0,0.0,0.0,0.0011455891061091794,,,87.34057774072996,,0.00797708625468374,,
2025-08-12,86.9000015258789,86.97000122070312,86.55000305175781,86.94999694824219,83.1432876586914,41052300,0.0,0.0,0.0,-0.005034928990494625,,,87.20736471786809,74.71225056234462,-0.02096387666371413,,
2025-08-13,87.44000244140625,87.80999755859375,87.43000030517578,87.66999816894531,83.83177185058594,30817500,0.0,0.0,0.0,0.00828063537634982,,,87.32706182365867,82.50743637405924,0.014036479130538737,,
2025-08-14,87.51000213623047,87.51000213623047,86.88999938964844,87.0199966430664,83.21023559570312,33397400,0.0,0.0,0.0,-0.007414184321371975,,,87.26277863378293,63.48206427822719,-0.010553523142164067,,
2025-08-15,86.66000366210938,86.77999877929688,86.25,86.4000015258789,82.61737823486328,36343600,0.0,0.0,0.0,-0.00712474306027111,,,87.11055042112707,51.325025172535284,-0.07915722631501865,-0.010195891629210863,
2025-08-18,86.5,86.54000091552734,85.98999786376953,86.1500015258789,82.37832641601562,26777500,0.0,0.0,0.0,-0.0028935184674171444,,,86.96363720881816,47.38453859826698,-0.1519475096975782,-0.014189242160773108,
2025-08-19,86.44999694824219,86.75,86.44999694824219,86.6500015258789,82.8564453125,28780600,0.0,0.0,0.0,0.005803830425351819,,,86.9211901858506,54.850537837546966,-0.1673592985619905,-0.0034502062437317127,
2025-08-20,86.58999633789062,86.97000122070312,86.55999755859375,86.83999633789062,83.03810119628906,25912500,0.0,0.0,0.0,0.0021926694595033602,,,86.91131272262679,57.32836097481574,-0.1623705521435852,-0.009467341717690259,
2025-08-21,86.55999755859375,86.68000030517578,86.11000061035156,86.41000366210938,82.62694549560547,28643900,0.0,0.0,0.0,-0.00495155105843359,,,86.85581129771509,50.564874091025814,-0.1909130235060843,-0.0070098023958684585,
2025-08-22,86.83000183105469,87.30000305175781,86.72000122070312,87.05000305175781,83.2389144897461,49871900,0.0,0.0,0.0,0.0074065427904741465,,,86.87557422088055,58.42662979447851,-0.16004562926251253,0.0075231656759198184,
2025-08-25,86.7300033569336,87.05000305175781,86.6500015258789,86.80000305175781,82.99987030029297,27011900,0.0,0.0,0.0,-0.002871912593171988,,,86.86844596594196,54.76296298640535,-0.15398091150174764,0.007544997264842257,
2025-08-26,86.51000213623047,86.79000091552734,86.22000122070312,86.75,82.95205688476562,30259300,0.0,0.0,0.0,-0.0005760720046057433,,,86.85801892088611,54.03315825844241,-0.1514634312139833,0.0011540504600133783,
2025-08-27,86.11000061035156,86.66000366210938,86.0,86.6500015258789,82.8564453125,38142800,0.0,0.0,0.0,-0.0011527201627792305,,,86.84082746280194,52.525606079459884,-0.1557420536396279,-0.002187872178995187,
2025-08-28,86.77999877929688,87.26000213623047,86.66000366210938,87.22000122070312,83.4014892578125,32205900,0.0,0.0,0.0,0.006578184475322546,,,86.87039571513107,59.46754574006463,-0.11184935135305807,0.009373886405110055,
2025-08-29,86.76000213623047,86.86000061035156,86.44000244140625,86.5999984741211,82.8086166381836,41686400,0.0,0.0,0.0,-0.007108492752862516,,,86.8504118606879,50.7711023880661,-0.12564475411683418,-0.005169495253999679,
2025-09-02,85.62999725341797,85.83999633789062,85.4800033569336,85.62999725341797,82.19239807128906,48760600,0.328,0.0,0.0,-0.01120093808076672,,,86.76459855862184,40.734487422932524,-0.2124002838127126,-0.013479329000048335,
2025-09-03,85.93000030517578,86.80999755859375,85.88999938964844,86.56999969482422,83.09465026855469,52499500,0.0,0.0,0.0,0.010977490033362347,,,86.75153552890508,50.870253476564535,-0.20296467461540146,-0.002074931471766961,
2025-09-04,87.0199966430664,87.23999786376953,86.58000183105469,87.2300033569336,83.72815704345703,40501600,0.0,0.0,0.0,0.007623930512140609,,,86.78229197048121,56.49606434832455,-0.1406092507784109,0.00669361593584572,
2025-09-05,88.22000122070312,88.61000061035156,88.13999938964844,88.55999755859375,85.0047607421875,69668000,0.0,0.0,0.0,0.015246980975318847,,,86.89201770107073,65.15507420777891,0.01594350194172023,0.015363406548228209,
2025-09-08,89.16999816894531,89.76000213623047,89.12000274658203,89.73999786376953,86.13738250732422,54538700,0.0,0.0,0.0,0.013324303722965336,,,87.06122491746795,70.7228909444133,0.23254817868017597,0.03625865409901552,
2025-09-09,89.4000015258789,89.55000305175781,88.98999786376953,89.2300033569336,85.64787292480469,37126400,0.0,0.0,0.0,-0.005683023389527309,,,87.18553238071124,65.82714922771171,0.35891925331536356,0.042041413277891015,0.022224795750473536
2025-09-10,89.4000015258789,90.06999969482422,89.19000244140625,89.73999786376953,86.13738250732422,40713600,0.0,0.0,0.0,0.005715504736628629,,,87.32706655282712,68.19796642001845,0.49452100460544557,0.036617744947674336,0.026890931348369618
2025-09-11,89.91000366210938,90.4800033569336,89.9000015258789,90.33999633789062,86.71328735351562,46694400,0.0,0.0,0.0,0.006685964880809525,,,87.48873759340407,70.76748830454471,0.6429892520747842,0.035652789880465274,0.038987918443129654
2025-09-12,89.83000183105469,89.9800033569336,89.48999786376953,89.94999694824219,86.3389663696289,32968600,0.0,0.0,0.0,-0.004317017992670258,,,87.61685795844971,66.979259221614,0.7208719533158501,0.015695567163140245,0.026006602337360407
2025-09-15,90.1500015258789,90.45999908447266,90.06999969482422,90.16000366210938,86.54053497314453,24820100,0.0,0.0,0.0,0.002334705069395593,,,87.74548314590952,67.97344292726419,0.7904287710261286,0.004680251931557189,0.03608374098108125
2025-09-16,90.08999633789062,90.5,90.04000091552734,90.3499984741211,86.72291564941406,26794200,0.0,0.0,0.0,0.0021073070573927044,,,87.87365705585263,68.88614063504033,0.8510733992955153,0.012551777149523824,0.045717556463920506
2025-09-17,90.70999908447266,91.04000091552734,89.87000274658203,90.12000274658203,86.50214385986328,49121800,0.0,0.0,0.0,-0.002545608538166655,,,87.98136418291635,66.41857359658216,0.870540917260783,0.00423450960394911,0.04608242774680127
2025-09-18,89.26000213623047,89.47000122070312,88.9000015258789,89.19000244140625,85.60948181152344,55717900,0.0,0.0,0.0,-0.010319576973282452,,,88.03789622880221,57.45621841795906,0.8016844934045935,-0.012729620800328134,0.029313339536050087
2025-09-19,89.06999969482422,89.2300033569336,88.79000091552734,89.0199966430664,85.44629669189453,32509200,0.0,0.0,0.0,-0.0019061082373165172,1.4965605014561132,87.85566660563151,88.08275863772728,55.9694311752604,0.7250394310468096,-0.010339081008650997,0.02510364344896443
2025-09-22,88.81999969482422,88.91000366210938,88.54000091552734,88.69999694824219,85.1391372680664,24758200,0.0,0.0,0.0,-0.0035946945280989073,1.5003189675630582,87.90266647338868,88.11032451716235,53.17990855784854,0.6312002819651639,-0.0161935077036911,0.026501483498223344
2025-09-23,88.97000122070312,89.36000061035156,88.75,89.31999969482422,85.73426055908203,26689000,0.0,0.0,0.0,0.006989884643894717,1.5188425229679055,87.96699981689453,88.16319500903322,57.590261274344016,0.5999453240705321,-0.011400097362391226,0.02607692778272197
2025-09-24,89.08000183105469,89.16000366210938,88.69999694824219,88.9800033569336,85.40791320800781,28098000,0.0,0.0,0.0,-0.00380649730242133,1.517190152589594,88.03466669718425,88.19816502835197,54.55536507719715,0.5414986227080192,-0.012649793108130747,0.025115210006108724
2025-09-25,88.8499984741211,89.02999877929688,88.45999908447266,88.9800033569336,85.40791320800781,29882500,0.0,0.0,0.0,0.0,1.5251634993494718,88.07833353678386,88.23098241530772,54.55536507719715,0.48953612309115613,-0.0023545137204208366,0.025706090569839635
2025-09-26,88.98999786376953,89.47000122070312,88.69000244140625,88.9000015258789,85.33112335205078,30955100,0.0,0.0,0.0,-0.0008990989889466894,1.5187884764653774,88.14100036621093,88.2585370090197,53.781925846512614,0.43686409130614834,-0.001347956882863377,0.025966531568127227
2025-09-29,89.29000091552734,89.73999786376953,89.26000213623047,89.62999725341797,86.03180694580078,32286200,0.0,0.0,0.0,0.00821142536568531,1.505542713532128,88.24866689046225,88.3140050879886,59.43340764181635,0.4488515991836266,0.010484783959107125,0.027631231357318375
