Date,Close,Predicted Close
2026-05-13,74.80999755859375,76.23099975657551
2026-05-14,83.01000213623047,83.88873698539209
2026-05-15,83.66999816894531,82.29745441720857
2026-05-18,86.83000183105469,83.37485578524937
2026-05-19,88.0999984741211,89.12783094049135
2026-05-20,89.58000183105469,90.91090518051425
2026-05-21,96.2300033569336,93.3131366728737
2026-05-22,105.86000061035156,100.79073855369239
2026-05-26,119.69999694824219,109.57681909287368
2026-05-27,129.60000610351562,119.09637038457353
2026-05-28,133.08999633789062,126.19154870358557
2026-05-29,113.41000366210938,114.2566074362567
2026-06-01,105.6500015258789,108.87560452236684
2026-06-02,118.16999816894531,112.29404809136344
2026-06-03,107.7300033569336,106.63152894053775
2026-06-04,107.29000091552734,105.5365516600692
2026-06-05,93.5999984741211,99.69818019149619
2026-06-08,92.05999755859375,98.44311565885099
2026-06-09,88.70999908447266,91.07731228548701
2026-06-10,87.31999969482422,89.8469187431919
2026-06-11,97.55999755859375,93.89877592163757
2026-06-12,82.41000366210938,86.6028558725653
2026-06-15,87.56999969482422,88.92555230821279
2026-06-16,82.25,86.01651592385227
2026-06-17,85.43000030517578,86.5288871772583
2026-06-18,80.66000366210938,80.9752406494114
2026-06-22,73.19000244140625,79.07750424396072
2026-06-23,72.87000274658203,75.83333499966926
2026-06-24,68.01000213623047,72.06229622263325
2026-06-25,65.62000274658203,67.752780728727
2026-06-26,71.44999694824219,70.61245655350704
2026-06-29,86.7699966430664,81.523170644923
2026-06-30,88.86000061035156,85.81805513665597
2026-07-01,86.0999984741211,88.29797829163368
2026-07-02,85.12999725341797,89.63148697267602
2026-07-06,80.63999938964844,85.46538863113656
2026-07-07,74.20999908447266,76.89955180773336
2026-07-08,74.94999694824219,76.07186223101289
2026-07-09,73.87999725341797,74.85973922153514
2026-07-10,73.31999969482422,73.84120568154611
2026-07-13,67.58000183105469,70.0067645855197
2026-07-14,68.81999969482422,70.72116557396767
2026-07-15,66.30999755859375,67.82746375677436
2026-07-16,55.0099983215332,57.39973393110964
2026-07-17,57.79999923706055,57.92200588087783
