Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-07-08,16.1200008392334,17.06999969482422,16.079999923706055,16.510000228881836,15.971097946166992,9403500,0.0,0.0,,,,16.510000228881836,,0.0,,
2025-07-09,16.40999984741211,16.5,15.829999923706055,15.859999656677246,15.342314720153809,6336100,0.0,0.0,-0.03937011285242198,,,16.181245559263807,0.0,-0.0518518974978015,,
2025-07-10,16.020000457763672,16.299999237060547,15.91100025177002,16.040000915527344,15.516440391540527,4997800,0.0,0.0,0.011349386049596566,,,16.133072104969404,2.0857598776469217,-0.07752662391974496,,
2025-07-11,16.0,16.1200008392334,15.739999771118164,15.9399995803833,15.419703483581543,4376000,0.0,0.0,-0.006234496847642768,,,16.083118470300686,2.0600525140711454,-0.10473597051344186,,
2025-07-14,15.850000381469727,15.899999618530273,15.609999656677246,15.75,15.235905647277832,3692100,0.0,0.0,-0.011919672859786345,,,16.013381101068028,2.009378363319499,-0.14001692402325716,,
2025-07-15,15.789999961853027,15.949999809265137,15.5600004196167,15.569999694824219,15.061779975891113,3360800,0.0,0.0,-0.011428590804811511,,,15.93515097838744,1.9601845562163618,-0.1804220609578131,-0.05693522235167647,
2025-07-16,15.600000381469727,15.779999732971191,15.359999656677246,15.59000015258789,15.081128120422363,4072200,0.0,0.0,0.0012845509412771072,,,15.882361144574576,2.2465576095870574,-0.208426937299091,-0.017023928747418537,
2025-07-17,15.550000190734863,15.774999618530273,15.399999618530273,15.399999618530273,14.897329330444336,3340900,0.0,0.0,-0.012187333688131963,,,15.817078997521712,2.1813709452160026,-0.2431495817386029,-0.03990032795930354,
2025-07-18,15.40999984741211,15.529999732971191,15.25,15.479999542236328,14.97471809387207,3976800,0.0,0.0,0.005194800369332064,,,15.776072320208836,3.4516683383230458,-0.26120123709513265,-0.028858221471541046,
2025-07-21,15.479999542236328,15.619999885559082,15.229999542236328,15.430000305175781,14.926350593566895,2995300,0.0,0.0,-0.0032299249702254507,,,15.737757652732903,3.42176002843739,-0.2763561627713713,-0.020317440941220233,
2025-07-22,15.430000305175781,15.854999542236328,15.369999885559082,15.699999809265137,15.18753719329834,4262100,0.0,0.0,0.017498347294185645,,,15.733915031489664,8.054902579453469,-0.263541900080142,0.00834939736602136,
2025-07-23,15.989999771118164,16.68000030517578,15.96500015258789,16.559999465942383,16.019466400146484,5984100,0.0,0.0,0.05477704886147383,,,15.811835493987926,21.04714742587133,-0.18189494786540905,0.062219326738972125,
2025-07-24,16.43000030517578,16.530000686645508,16.280000686645508,16.489999771118164,15.951750755310059,3422700,0.0,0.0,-0.004227034847928635,,,15.871535707639552,20.789642704155526,-0.12143768235134722,0.07077923244078077,
2025-07-25,16.510000228881836,16.739999771118164,16.309999465942383,16.729999542236328,16.183916091918945,3216400,0.0,0.0,0.014554261640350008,,,15.942482875441284,24.21325496456629,-0.05354169278701448,0.08074935639303105,
2025-07-28,16.56999969482422,16.635000228881836,16.299999237060547,16.549999237060547,16.00979232788086,2660700,0.0,0.0,-0.01075913389724581,,,15.989857454246174,23.396483992132104,-0.014095666130554463,0.07258580101965895,
2025-07-29,16.350000381469727,16.469999313354492,16.18000030517578,16.3799991607666,15.845340728759766,2295800,0.0,0.0,-0.01027190840669423,,,16.018691088221846,22.62040132576898,0.0034087152336006454,0.04331206113137487,
2025-07-30,16.229999542236328,16.2450008392334,15.800000190734863,15.9399995803833,15.419703483581543,3773300,0.0,0.0,-0.026862002620683167,,,16.013157904587402,20.705965946064595,-0.018015553246524263,-0.037439607823308574,
2025-07-31,15.859999656677246,16.18000030517578,15.770000457763672,15.850000381469727,15.3326416015625,2577800,0.0,0.0,-0.0056461230415797425,,,16.00220546873343,20.32701321595465,-0.041775066604440525,-0.038811364374266466,
2025-08-01,15.760000228881836,15.789999961853027,15.305000305175781,15.420000076293945,14.91667652130127,4695400,0.0,0.0,-0.02712935614048917,,,15.964780661695404,18.5775942832488,-0.09421601945894409,-0.07830242090773376,
2025-08-04,15.520000457763672,15.789999961853027,15.329999923706055,15.760000228881836,15.24557876586914,2491600,0.0,0.0,0.02204929642708575,,,15.95214095197566,24.137201900727092,-0.10710602995664154,-0.04773408124452716,
2025-08-05,15.869999885559082,16.079999923706055,15.699999809265137,15.90999984741211,15.390682220458984,2971600,0.0,0.0,0.009517742154304232,,,15.949637220000099,26.52094527025534,-0.10401867795719255,-0.028693488243896614,
2025-08-06,15.960000038146973,16.270000457763672,15.75,15.789999961853027,15.2746000289917,3027000,0.0,0.0,-0.0075424190263961854,,,15.940487321495823,25.821917403448012,-0.1099870548346189,-0.009410264898304765,-0.04360994894290027
2025-08-07,16.18000030517578,16.3700008392334,15.75,15.930000305175781,15.410030364990234,3786100,0.0,0.0,0.00886639288543245,,,15.939906271885771,28.199660555621776,-0.10224160129876836,0.0050473136770130544,0.00441366015219713
2025-08-08,15.9399995803833,16.02899932861328,15.475000381469727,15.5,14.994065284729004,3326300,0.0,0.0,-0.026993113429889304,,,15.916301306020095,25.496373890761276,-0.12931009821434714,0.00518806247148107,-0.033665890567662116
2025-08-11,17.84000015258789,18.360000610351562,17.232999801635742,17.809999465942383,17.22866439819336,23441500,0.0,0.0,0.1490322236091859,,,16.01487738621197,52.07522101399718,0.03522947098069551,0.13007609183302615,0.11731492690002421
2025-08-12,17.90999984741211,18.1200008392334,17.21500015258789,17.34000015258789,16.774005889892578,8670100,0.0,0.0,-0.026389630962834087,,,16.081898384649886,48.29972985403075,0.12624794069803968,0.08988059829606998,0.10095239064050099
2025-08-13,17.5,17.780000686645508,17.334999084472656,17.40999984741211,16.841720581054688,4841400,0.0,0.0,0.004036891246149921,,,16.147257169618257,48.89401882848471,0.20170400583922543,0.10259657311417558,0.11817599156405523
2025-08-14,17.420000076293945,17.420000076293945,16.799999237060547,16.959999084472656,16.406408309936523,4345400,0.0,0.0,-0.02584725829313217,,,16.18622628156505,45.28983152332188,0.22262588768584735,0.06465780034933344,0.087876774757911
2025-08-15,16.8799991607666,16.8799991607666,16.290000915527344,16.309999465942383,15.777626037597656,4760500,0.0,0.0,-0.03832545127466225,,,16.192015566563693,40.630839682584366,0.18462880688308303,0.05225803006079888,0.05909090064633116
2025-08-18,16.309999465942383,16.510000228881836,16.1200008392334,16.170000076293945,15.642195701599121,4929500,0.0,0.0,-0.008583653846266248,0.631307219639112,16.13599983851115,16.1910098975783,39.683940464199516,0.14158693976499848,-0.09208306787344755,0.04457367922880029
2025-08-19,16.170000076293945,16.280000686645508,15.4399995803833,15.550000190734863,15.042433738708496,9580200,0.0,0.0,-0.03834260251291122,0.6360089636713983,16.103999837239584,16.162382386948224,35.714389833567694,0.05679247249380737,-0.10322952399662355,0.007777050109249117
2025-08-20,14.425000190734863,15.569999694824219,13.800000190734863,15.329999923706055,14.829614639282227,14116800,0.0,0.0,-0.014147926966579183,0.6502225377243934,16.086333179473876,16.126001984118638,34.39948366697851,-0.02783902570094554,-0.11947156472923426,-0.023566871977968584
2025-08-21,15.149999618530273,15.430000305175781,14.539999961853027,14.699999809265137,14.22017765045166,7601700,0.0,0.0,-0.041095898080644844,0.6977997739419636,16.0416664759318,16.064950546861173,30.891970989372126,-0.14408492058726807,-0.13325468143902264,-0.11231882346992572
2025-08-22,14.649999618530273,14.949999809265137,14.300000190734863,14.369999885559082,13.900949478149414,7414600,0.0,0.0,-0.022448974693051515,0.7616402658241664,15.989333152770996,15.993805593116337,29.21176320832049,-0.259843551000829,-0.11894541041735152,-0.12856276015674728
2025-08-25,14.319999694824219,14.380000114440918,14.095000267028809,14.140000343322754,13.678457260131836,5640400,0.0,0.0,-0.01600553542574923,0.8325103111470704,15.935666497548421,15.917453737583266,28.065997877856788,-0.36592399642061046,-0.12554110843495148,-0.15481167183387534
2025-08-26,14.09000015258789,14.524999618530273,13.980999946594238,14.470000267028809,13.997686386108398,6079200,0.0,0.0,0.023338042128258296,0.8724373532319932,15.89899984995524,15.858912147525185,32.17645339326481,-0.4185406022353906,-0.0694533704475161,-0.12567970186814148
2025-08-27,14.319999694824219,14.579999923706055,14.210000038146973,14.210000038146973,13.746171951293945,3337800,0.0,0.0,-0.01796822557593658,0.9241402465760125,15.852999846140543,15.793376380430058,30.68854366716691,-0.47573550422631605,-0.07305935362903249,-0.1324785857020807
2025-08-28,14.0600004196167,14.130000114440918,13.6899995803833,13.859999656677246,13.407596588134766,5490700,0.0,0.0,-0.02463056865096025,0.9905555369985223,15.801666514078777,15.717812011507974,28.760510622885363,-0.5430450959976856,-0.05714286826442361,-0.13048933365505389
2025-08-29,13.800000190734863,13.939000129699707,13.600000381469727,13.609999656677246,13.165756225585938,3503900,0.0,0.0,-0.018037518484321113,1.067355393394898,15.73933318456014,15.636746807804208,27.43466188340085,-0.6095350029866768,-0.05288797737887163,-0.14132496346254164
2025-09-02,13.4399995803833,14.0,13.390000343322754,13.65999984741211,13.21412467956543,3965900,0.0,0.0,0.003673783394280372,1.132005982394893,15.68033316930135,15.561891493770856,28.14809295961173,-0.6506933479138848,-0.03394628601528371,-0.11413749806574813
2025-09-03,13.510000228881836,13.649999618530273,13.430000305175781,13.510000228881836,13.069021224975586,3248600,0.0,0.0,-0.010980938521656824,1.1993069426499618,15.607333183288574,15.485341013319175,27.281540486303555,-0.6874903871793379,-0.06634416174368829,-0.14276649538853692
2025-09-04,13.550000190734863,13.600000381469727,13.319999694824219,13.329999923706055,12.894896507263184,3123100,0.0,0.0,-0.013323486463825085,1.254546045557534,15.499666531880697,15.40607782159458,26.23768778457179,-0.7228443267639655,-0.06192822745098825,-0.16216215892206387
2025-09-05,13.3100004196167,13.489999771118164,13.119999885559082,13.489999771118164,13.049674034118652,3216500,0.0,0.0,0.012002989371932893,1.2918936675160297,15.399666531880696,15.336582024812047,28.843921426077955,-0.7295422195023633,-0.026695519099874554,-0.14566182370433323
2025-09-08,13.680000305175781,13.680000305175781,13.170000076293945,13.380000114440918,12.94326400756836,3131800,0.0,0.0,-0.008154162975803292,1.3174671560471196,15.287999884287517,15.266557573742949,28.10860451520162,-0.7352508862032554,-0.01689930551346397,-0.16007533847355593
2025-09-09,13.345000267028809,13.548999786376953,13.270000457763672,13.300000190734863,12.865876197814941,3905400,0.0,0.0,-0.005979067490418877,1.3434809239702359,15.179666582743327,15.197075837664244,27.558358976946607,-0.7377263211368792,-0.026354294341038975,-0.1419354715654927
2025-09-10,13.300000190734863,13.550000190734863,13.140000343322754,13.199999809265137,12.769139289855957,3184400,0.0,0.0,-0.0075188255665883386,1.3706843391823997,15.073666604359945,15.12738636220128,26.850786354285532,-0.7392358653059716,-0.022945996622115272,-0.25884333491939926
2025-09-11,13.1850004196167,13.600000381469727,13.130000114440918,13.539999961853027,13.098041534423828,4101200,0.0,0.0,0.025757587689451578,1.3883020114979077,14.993666617075602,15.072653163847678,33.136689457748616,-0.7048716969664124,0.015753941436526864,-0.21914649119352725
2025-09-12,13.630000114440918,13.97599983215332,13.600000381469727,13.630000114440918,13.185104370117188,3836900,0.0,0.0,0.00664698322315016,1.4001981455049706,14.919666608174643,15.023482727838097,34.73545274573847,-0.6627359780099873,0.010378083446857644,-0.2171165862205947
2025-09-15,14.890000343322754,15.204999923706055,14.4399995803833,14.619999885559082,14.142789840698242,10389400,0.0,0.0,0.07263387841569169,1.3979569301170733,14.892999935150147,15.009883583871533,49.14128119878769,-0.5431967751143585,0.09267561737759955,-0.1379716583272641
2025-09-16,14.800000190734863,14.800000190734863,14.420000076293945,14.520000457763672,14.046053886413574,5064900,0.0,0.0,-0.00683990619549768,1.3897458160272917,14.851666609446207,14.993549826680479,47.98902270300041,-0.45132759016141577,0.09172934207013728,-0.1097485632612365
2025-09-17,14.510000228881836,15.0,14.380000114440918,14.770000457763672,14.287894248962402,5286300,0.0,0.0,0.017217630311184173,1.3753205234684132,14.81366662979126,14.986173675078824,51.0774655481704,-0.35426395419929335,0.1189394447866996,-0.08658006258037965
2025-09-18,14.8100004196167,15.449999809265137,14.770000457763672,15.199999809265137,14.703857421875,5775400,0.0,0.0,0.029113022218996587,1.3650579492165804,14.79399995803833,14.993158071746512,55.92528605992334,-0.23987780733768993,0.122599693655016,-0.022508062840942422
2025-09-19,14.789999961853027,14.800000190734863,14.319999694824219,14.369999885559082,13.900949478149414,7083200,0.0,0.0,-0.05460525882376188,1.3499204595467935,14.741999944051107,14.973001309060193,46.37317522630663,-0.21373620120514936,0.054291985686349076,-0.06262231199769575
2025-09-22,14.270000457763672,14.6899995803833,14.15999984741211,14.649999618530273,14.171810150146484,3281900,0.0,0.0,0.019485019846978036,1.3423613880296688,14.713666598002115,14.962651834011947,49.506401157588805,-0.16848298463973066,0.0020519653355690615,-0.003401373563511778
2025-09-23,14.600000381469727,14.649999618530273,14.300000190734863,14.390000343322754,13.920297622680664,3692600,0.0,0.0,-0.01774739126127045,1.2089278749982948,14.599666627248128,14.944470488232188,46.77359050697429,-0.1518488342458859,-0.008953175643421463,0.0013918203147496033
2025-09-24,14.460000038146973,14.600000381469727,14.40999984741211,14.529999732971191,14.055727005004883,3522200,0.0,0.0,0.009728935810164874,1.092543912722844,14.505999946594239,14.931427492109622,48.42452598856116,-0.12591786670900085,-0.01624920225823867,0.02758128572695573
2025-09-25,14.3100004196167,14.3100004196167,13.920000076293945,14.079999923706055,13.620415687561035,4269300,0.0,0.0,-0.030970393498632065,0.9467648079952881,14.39499994913737,14.904863109484861,43.72939932356391,-0.14006404083989565,-0.07368420392192299,-0.02695233836390487
2025-09-26,14.079999923706055,14.220000267028809,13.9399995803833,13.9399995803833,13.4849853515625,2648400,0.0,0.0,-0.00994320625577838,0.8161798311371699,14.294333299001059,14.875009118768553,42.35354284274804,-0.16071917285036186,-0.029923473110664678,-0.01900073589295226
2025-09-29,13.960000038146973,14.0,13.470000267028809,13.609999656677246,13.165756225585938,4762100,0.0,0.0,-0.023672879027230254,0.7306288849386557,14.204333305358887,14.836182803340545,39.22106220351988,-0.20139519129835648,-0.07098976033675575,-0.018037518484321113
2025-09-30,13.479999542236328,13.6899995803833,13.420000076293945,13.550000190734863,13.107715606689453,4211500,0.0,0.0,-0.004408484015864467,0.638322994526185,14.116999975840251,14.797014201378897,38.66118594522575,-0.23575504700887606,-0.058373879954607966,-0.004408484015864467
2025-10-01,13.539999961853027,13.800000190734863,13.5,13.710000038146973,13.262493133544922,3905400,0.0,0.0,0.011808106653866446,0.5817789927641666,14.055666637420654,14.764161073140048,41.07673772167129,-0.2472249740881285,-0.056434942181278314,0.0036603361122538036
2025-10-02,13.800000190734863,13.930000305175781,13.539999961853027,13.789999961853027,13.339881896972656,2984900,0.0,0.0,0.0058351512387644355,0.5312034880177425,14.004333305358887,14.734934520510803,42.30025348458812,-0.24701224527523102,-0.02059658831139366,0.020725368484643347
2025-10-03,13.84000015258789,14.100000381469727,13.800000190734863,13.90999984741211,13.455964088439941,3108900,0.0,0.0,0.008701949665774755,0.5148578916786938,13.97799997329712,14.710361013301544,44.17284989320383,-0.23445798259630912,-0.002152061253531734,0.04351087224498662
2025-10-06,13.800000190734863,13.869999885559082,13.479999542236328,13.699999809265137,13.252819061279297,6354300,0.0,0.0,-0.015097055388253122,0.5117898825770387,13.955666637420654,14.680471624530607,41.626802085750505,-0.23870227576162506,0.006612796095386786,0.015567089822831504
