Date,Close,Predicted Close
2026-05-26,265.2900085449219,264.5132359197418
2026-05-27,271.8500061035156,271.0474667051227
2026-05-28,274.0,272.7679540221149
2026-05-29,270.6400146484375,269.2804697882441
2026-06-01,261.260009765625,260.7766798879972
2026-06-02,256.5199890136719,256.1986314979772
2026-06-03,250.02000427246094,249.25743090675513
2026-06-04,253.7899932861328,250.9289675259867
2026-06-05,246.02999877929688,244.85530643937244
2026-06-08,245.22000122070312,244.00862299672005
2026-06-09,244.19000244140625,242.51622788214195
2026-06-10,238.0,238.0653516486031
2026-06-11,241.50999450683594,239.63271703693823
2026-06-12,238.5500030517578,237.43023339379377
2026-06-15,246.02000427246094,243.7377235425747
2026-06-16,246.0,243.70983672518224
2026-06-17,237.5,237.91549634319966
2026-06-18,244.38999938964844,242.8271631687808
2026-06-22,232.7899932861328,234.64060202596693
2026-06-23,234.11000061035156,233.07388700336307
2026-06-24,234.27000427246094,232.26282702600017
2026-06-25,227.00999450683594,227.82199828829616
2026-06-26,232.69000244140625,230.47897868018006
2026-06-29,240.13999938964844,237.53424634679348
2026-06-30,238.33999633789062,236.34114945830504
2026-07-01,241.6999969482422,239.4682815632898
2026-07-02,242.6699981689453,242.09581877373984
2026-07-06,244.16000366210938,242.99298637436283
2026-07-07,245.97999572753906,243.44661148095145
2026-07-08,243.6199951171875,242.37859287380297
2026-07-09,247.0399932861328,244.96920824033646
2026-07-10,245.33999633789062,243.48020146415297
2026-07-13,247.30999755859375,245.2400931187937
2026-07-14,247.49000549316406,244.99873924712017
2026-07-15,254.9600067138672,252.24367065690672
2026-07-16,249.88999938964844,247.18966435562965
2026-07-17,247.22999572753906,245.27567284352895
2026-07-20,249.99000549316406,247.81522892852442
2026-07-21,247.5500030517578,245.39014570736336
2026-07-22,244.85000610351562,242.45268757281357
2026-07-23,233.66000366210938,233.58538422441723
2026-07-24,232.11000061035156,231.52595554261634
2026-07-27,231.38999938964844,229.77271117710063
2026-07-28,230.86000061035156,228.38471351884994
2026-07-29,226.64999389648438,224.1163697164521
