Date,Close,Predicted Close
2026-07-09,57.099998474121094,57.00327455354096
2026-07-10,56.5,56.535076018365885
2026-07-13,56.040000915527344,56.24599000694634
2026-07-14,55.77000045776367,55.88361850952131
2026-07-15,55.54999923706055,55.81510774404653
2026-07-16,55.68000030517578,55.87563426468233
2026-07-17,55.91999816894531,56.24686149517126
2026-07-20,55.529998779296875,55.87827571024013
2026-07-21,56.119998931884766,56.458704020462946
2026-07-22,54.97999954223633,55.23703344678774
2026-07-23,55.650001525878906,55.85614182596885
2026-07-24,55.369998931884766,55.5733672243209
2026-07-27,55.810001373291016,56.09365801311909
2026-07-28,56.5099983215332,56.77741169412175
2026-07-29,55.33000183105469,55.58967051020926
2026-07-30,55.970001220703125,56.199734830706056
2026-07-31,53.029998779296875,53.67933001952011
2026-08-03,55.060001373291016,55.30190771794219
2026-08-04,56.0,55.84042027301321
2026-08-05,56.70000076293945,56.59014051866199
2026-08-06,52.20000076293945,53.63615756053294
2026-08-07,54.06999969482422,54.81616102187157
2026-08-10,52.959999084472656,53.95803578870494
2026-08-11,51.33000183105469,52.855154894504196
2026-08-12,50.380001068115234,52.27112266967053
2026-08-13,50.61000061035156,52.56038255500742
2026-08-14,51.2400016784668,52.760055141334156
2026-08-17,52.31999969482422,53.54968198920682
2026-08-18,53.119998931884766,54.11028498090074
2026-08-19,54.38999938964844,55.17258649253041
2026-08-20,53.689998626708984,54.67293112902318
2026-08-21,54.08000183105469,54.89059925074539
2026-08-24,54.54999923706055,55.208983382428016
2026-08-25,56.720001220703125,56.64418235691349
2026-08-26,56.099998474121094,56.26777948068293
2026-08-27,55.2599983215332,55.79432483774896
2026-08-28,54.45000076293945,55.175819907910906
2026-08-31,54.63999938964844,55.33387550702376
2026-09-01,56.88999938964844,56.70268272486011
2026-09-02,58.529998779296875,58.02066488515499
2026-09-03,59.130001068115234,58.74546171958107
2026-09-04,59.0099983215332,59.081653488311474
2026-09-08,57.66999816894531,58.206816583039256
2026-09-09,58.33000183105469,58.51017348729211
2026-09-10,57.43000030517578,57.80510300455208
