Date,Close,Predicted Close
2026-03-02,20.1200008392334,19.547813068538552
2026-03-03,20.299999237060547,19.253022964920685
2026-03-04,20.010000228881836,18.76551823039576
2026-03-05,19.889999389648438,18.996578940753945
2026-03-06,19.889999389648438,18.865297667226628
2026-03-09,19.100000381469727,18.266145333484953
2026-03-10,18.059999465942383,16.97454958682128
2026-03-11,17.6200008392334,16.386734287627114
2026-03-12,17.469999313354492,15.959353801805861
2026-03-13,17.209999084472656,15.378412588424109
2026-03-16,16.209999084472656,14.478936191802463
2026-03-17,15.699999809265137,13.941891783941916
2026-03-18,15.15999984741211,13.360273381322692
2026-03-19,15.329999923706055,13.365767454450449
2026-03-20,14.510000228881836,12.521322266098297
2026-03-23,13.6899995803833,11.781291156077728
2026-03-24,13.800000190734863,11.83016082060771
2026-03-25,13.539999961853027,11.48071229144222
2026-03-26,13.010000228881836,10.62733390036517
2026-03-27,13.140000343322754,10.972685012265348
2026-03-30,13.199999809265137,11.18476881934231
2026-03-31,14.119999885559082,12.95094240618728
2026-04-01,13.399999618530273,12.060590037827016
2026-04-02,12.59000015258789,11.192537196434488
2026-04-06,13.109999656677246,11.796265334496873
2026-04-07,13.550000190734863,12.476086906165897
2026-04-08,12.770000457763672,10.969887343024613
2026-04-09,12.989999771118164,11.48638729576748
2026-04-10,13.039999961853027,11.882161322047626
2026-04-13,12.75,11.076391620899537
2026-04-14,12.75,10.755683990257664
2026-04-15,12.260000228881836,10.473021320297406
2026-04-16,12.470000267028809,10.694102647871027
2026-04-17,12.289999961853027,10.316203083541362
2026-04-20,12.800000190734863,11.508178907362085
2026-04-21,13.130000114440918,12.233546497581868
2026-04-22,12.5,11.538629516290193
2026-04-23,12.729999542236328,11.817338040403328
2026-04-24,12.640000343322754,11.701950912623799
2026-04-27,13.170000076293945,12.672678989749151
2026-04-28,12.960000038146973,12.081011622668328
2026-04-29,12.100000381469727,11.03448325751378
2026-04-30,13.649999618530273,13.7874759926655
2026-05-01,14.180000305175781,14.866748704225433
2026-05-04,13.0,12.816875252578962
