Date,Close,Predicted Close
2026-07-02,360.45001220703125,360.62743634412294
2026-07-06,373.8999938964844,372.0656088164523
2026-07-07,370.7799987792969,371.1429058849885
2026-07-08,388.69000244140625,385.13397669405174
2026-07-09,401.1099853515625,396.5631619100634
2026-07-10,399.9700012207031,400.7472975309317
2026-07-13,384.04998779296875,388.2537337380937
2026-07-14,389.1099853515625,390.7507151467446
2026-07-15,394.2799987792969,390.33329106148994
2026-07-16,374.45001220703125,371.0357702843218
2026-07-17,370.8299865722656,366.4597984809245
2026-07-20,378.1600036621094,372.4865417007101
2026-07-21,386.5,376.5000879643965
2026-07-22,396.80999755859375,385.1681127729464
2026-07-23,392.4700012207031,388.4172535692737
2026-07-24,381.9200134277344,381.96623884633004
2026-07-27,383.2200012207031,381.3043872949707
2026-07-28,380.9100036621094,378.7270880473509
2026-07-29,370.32000732421875,367.1848129562698
2026-07-30,387.8399963378906,381.05721878726047
2026-07-31,389.2799987792969,385.7634950832863
2026-08-03,392.2300109863281,388.9604272238122
2026-08-04,418.1600036621094,408.7467468410035
2026-08-05,418.2799987792969,415.78099834940974
2026-08-06,420.57000732421875,415.16663405160057
2026-08-07,427.760009765625,422.032599571927
2026-08-10,422.3999938964844,419.8061694914929
2026-08-11,416.0799865722656,412.0708085457246
2026-08-12,416.04998779296875,412.6471109343935
2026-08-13,417.82000732421875,414.48031291962997
2026-08-14,392.989990234375,393.34488953026
2026-08-17,392.42999267578125,392.6787917390749
2026-08-18,380.0,381.82852667263944
2026-08-19,362.4800109863281,365.40890595456494
2026-08-20,364.0299987792969,362.03353785830853
2026-08-21,368.45001220703125,367.6380631292172
2026-08-24,358.760009765625,359.3036741922806
2026-08-25,356.739990234375,357.41126951530885
2026-08-26,355.5899963378906,357.73892510017157
2026-08-27,371.5400085449219,372.65321488915987
2026-08-28,368.7900085449219,368.64491722369803
2026-08-31,370.3399963378906,372.0655086011344
2026-09-01,369.67999267578125,371.8362890254434
2026-09-02,367.239990234375,367.36924145771
2026-09-03,357.1600036621094,354.0446034922518
