Date,Close,Predicted Close
2026-05-05,229.02999877929688,231.1846663348075
2026-05-06,225.74000549316406,228.91852941777614
2026-05-07,231.30999755859375,234.06831018107036
2026-05-08,229.75999450683594,232.96994357745967
2026-05-11,223.5500030517578,228.7498250422425
2026-05-12,219.22000122070312,223.1469203196766
2026-05-13,214.63999938964844,217.80454095000331
2026-05-14,218.3699951171875,218.61389616850724
2026-05-15,219.3000030517578,218.04772721545743
2026-05-18,222.75,222.92017083394543
2026-05-19,222.3300018310547,223.77696467099892
2026-05-20,225.0,228.3147499335131
2026-05-21,252.97000122070312,246.812163194339
2026-05-22,253.83999633789062,256.2763454186065
2026-05-26,250.69000244140625,256.8160743845226
2026-05-27,255.1999969482422,263.2086957504038
2026-05-28,264.2200012207031,268.88802023454485
2026-05-29,297.79998779296875,280.3550076514579
2026-06-01,320.4200134277344,296.8044277935349
2026-06-02,329.2300109863281,314.0022560405569
2026-06-03,305.6300048828125,298.4077935766993
2026-06-04,301.7699890136719,295.56064170162654
2026-06-05,284.8399963378906,273.79526935644486
2026-06-08,280.82000732421875,266.18987404598323
2026-06-09,277.489990234375,261.66805622858834
2026-06-10,272.3599853515625,265.84095933979586
2026-06-11,274.8500061035156,268.84682305844814
2026-06-12,272.239990234375,273.2172985296848
2026-06-15,268.7099914550781,270.0226698952164
2026-06-16,270.80999755859375,273.1202844227971
2026-06-17,262.3500061035156,267.02045064481666
2026-06-18,249.10000610351562,252.0445885536602
2026-06-22,252.22000122070312,255.80514382315204
2026-06-23,264.94000244140625,258.55246248450686
2026-06-24,262.9599914550781,259.86734316405483
2026-06-25,258.2699890136719,260.34752955802867
2026-06-26,271.6300048828125,275.2213869027188
2026-06-29,278.0,280.66703132047803
2026-06-30,281.2099914550781,275.4972193766618
2026-07-01,286.25,279.6105472582322
2026-07-02,289.5199890136719,285.8506001866542
2026-07-06,299.5199890136719,294.0425887759296
2026-07-07,306.1300048828125,299.09501126130766
2026-07-08,302.04998779296875,300.627275480785
2026-07-09,295.29998779296875,297.33488046693026
