Date,Close,Predicted Close
2026-03-18,180.39999389648438,180.4826224313692
2026-03-19,178.55999755859375,178.95286352088698
2026-03-20,172.6999969482422,174.2140546585375
2026-03-23,175.63999938964844,176.11840133022523
2026-03-24,175.1999969482422,175.0855656299259
2026-03-25,178.67999267578125,178.24882874182921
2026-03-26,171.24000549316406,171.5206884600367
2026-03-27,167.52000427246094,168.92166177739966
2026-03-30,165.1699981689453,166.36107871693417
2026-03-31,174.39999389648438,174.096663601566
2026-04-01,175.75,175.1122635836976
2026-04-02,177.38999938964844,176.99189808220603
2026-04-06,177.63999938964844,177.63835956021083
2026-04-07,178.10000610351562,178.75152053503808
2026-04-08,182.0800018310547,181.23114921737698
2026-04-09,183.91000366210938,182.98554716548549
2026-04-10,188.6300048828125,187.0740973933138
2026-04-13,189.30999755859375,188.81012181485812
2026-04-14,196.50999450683594,194.9567286878996
2026-04-15,198.8699951171875,196.95468627291942
2026-04-16,198.35000610351562,197.39038309646625
2026-04-17,201.67999267578125,200.1407362862421
2026-04-20,202.05999755859375,201.68447894940974
2026-04-21,199.8800048828125,199.67813066731742
2026-04-22,202.5,201.61358433699849
2026-04-23,199.63999938964844,198.59760836499282
2026-04-24,208.27000427246094,204.29316346599444
2026-04-27,216.61000061035156,210.98758481997885
2026-04-28,213.1699981689453,209.17589358478847
2026-04-29,209.25,206.22263138142964
2026-04-30,199.57000732421875,197.014155198155
2026-05-01,198.4499969482422,195.4604289477478
2026-05-04,198.47999572753906,195.0337272300227
2026-05-05,196.5,193.7334523616106
2026-05-06,207.8300018310547,202.67549713665403
2026-05-07,211.5,206.5547186709452
2026-05-08,215.1999969482422,210.5313289628796
2026-05-11,219.44000244140625,214.68338062822534
2026-05-12,220.77999877929688,218.07901087898455
2026-05-13,225.8300018310547,221.31203764753084
2026-05-14,235.74000549316406,227.8752869036361
2026-05-15,225.32000732421875,220.96456386308807
2026-05-18,222.32000732421875,219.7133321834251
2026-05-19,220.61000061035156,219.66495570625398
2026-05-20,223.47000122070312,222.36957699017356
