Date,Adj Close,Close,High,Low,Open,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-10-09,731.0302734375,733.510009765625,733.510009765625,712.4400024414062,718.280029296875,12717200,0.0,0.0,0.02182935239596384,,,731.3019470113019,61.806614799939005,-9.40159986858066,0.008885251469801014,
2025-10-10,702.9156494140625,705.2999877929688,735.27001953125,704.510009765625,730.9199829101562,16980100,0.0,0.0,-0.038458946158989815,,,729.1530325323321,47.695588509313716,-10.615978389341421,-0.007402625793314854,
2025-10-13,713.280517578125,715.7000122070312,719.9400024414062,707.6400146484375,713.010009765625,9251800,0.0,0.0,0.014745533239843622,,,728.1039559776431,52.04263765434867,-10.616803164435623,5.5947047484128376e-05,
2025-10-14,706.25439453125,708.6500244140625,715.5499877929688,699.3300170898438,707.780029296875,8829800,0.0,0.0,-0.00985047879380141,,,726.6662026364409,49.065679452398896,-11.058852334510561,-0.006212476257377864,
2025-10-15,715.124267578125,717.5499877929688,723.9000244140625,709.510009765625,717.0599975585938,10246800,0.0,0.0,0.012559039119860449,,,726.0251971179869,52.74090012655514,-10.569191758508282,-0.00040404414862538207,
2025-10-16,709.6627807617188,712.0700073242188,725.489990234375,703.8800048828125,717.5499877929688,9017000,0.0,0.0,-0.007637071370602655,,,725.0884133391842,50.33266808376898,-10.502257364463617,-0.02922932496620856,
2025-10-17,714.496337890625,716.9199829101562,718.5399780273438,706.1199951171875,707.0800170898438,12232400,0.0,0.0,0.006811093763326115,,,724.5633375900074,52.40407668074225,-9.943239403704752,0.01647525211725709,
2025-10-20,729.6947631835938,732.1699829101562,733.77001953125,720.1799926757812,721.1900024414062,8900200,0.0,0.0,0.02127155102874445,,,725.032844307357,58.29398593447558,-8.175424882839934,0.02301239405087596,
2025-10-21,730.7911376953125,733.27001953125,738.5,728.75,736.02001953125,7647300,0.0,0.0,0.001502433378546053,,,725.5222400934886,58.6910902108228,-6.609465571843316,0.03474210720241522,
2025-10-22,730.9306640625,733.4099731445312,740.5999755859375,724.030029296875,733.8300170898438,8734500,0.0,0.0,0.00019086231477283278,,,725.974339795548,58.74491038127141,-5.296088437987805,0.02210296930022171,-0.02911047201327288
2025-10-23,731.5187377929688,734.0,742.4099731445312,733.0999755859375,734.7000122070312,9856000,0.0,0.0,0.0008044979984918044,,,726.4190141042259,58.987509836853306,-4.159667305465405,0.030797523347723565,-0.03504847643595632
2025-10-24,735.8638916015625,738.3599853515625,741.2100219726562,731.1500244140625,736.7899780273438,9151300,0.0,0.0,0.005940034538913563,,,727.0597556364803,60.8209394407048,-2.874100153017366,0.029905711868116747,-0.014087124182191602
2025-10-27,748.28173828125,750.8200073242188,755.75,748.010009765625,749.72998046875,11321100,0.0,0.0,0.016875267105277203,,,728.2965908013018,65.55940000360849,-0.840174276180619,0.025472260334866936,0.009505892200630361
2025-10-28,748.899658203125,751.4400024414062,758.4000244140625,745.52001953125,752.6300048828125,12193800,0.0,0.0,0.0008257573201826407,,,729.467119747553,65.78116987995979,0.812390329278287,0.024779388801101643,0.010815143614880451
2025-10-29,749.1288452148438,751.6699829101562,759.1599731445312,742.510009765625,754.75,26818600,0.0,0.0,0.0003060530022394037,,,730.559771325625,65.86896465635954,2.11622268913311,0.024897411317348572,0.023543639413361683
2025-10-30,664.2169189453125,666.469970703125,680.9600219726562,650.1699829101562,669.1500244140625,88440100,0.0,0.0,-0.1133476314661016,,,727.486812284804,32.55013648315182,-3.682954899451829,-0.09200276470963897,-0.07091484407378978
2025-10-31,646.1581420898438,648.3499755859375,674.8900146484375,645.5700073242188,674.510009765625,56953200,0.0,0.0,-0.027188014334795785,,,723.7853182669725,29.170598554517753,-9.62996880413641,-0.12190531929051873,-0.1082456688376171
2025-11-03,635.5541381835938,637.7100219726562,659.3300170898438,636.1799926757812,656.0,33003600,0.0,0.0,-0.016410818252388326,29.04333464712959,722.5133321126302,719.8533932981849,27.373386269948156,-15.028338176625311,-0.15064860319141626,-0.10252473518948724
2025-11-04,625.1993408203125,627.3200073242188,641.739990234375,626.010009765625,628.0399780273438,27356600,0.0,0.0,-0.016292694626779736,33.163836520406214,718.2439982096354,715.7208498088648,25.707753438951357,-19.91539981447204,-0.1651761880042656,-0.1234384611901046
2025-11-05,633.8001098632812,635.9500122070312,642.22998046875,626.5399780273438,632.3099975585938,20219900,0.0,0.0,0.013756941883016127,35.40413359224056,714.0869995117188,712.2343573199381,29.542674806652116,-22.828904698891506,-0.15395050132919363,-0.10816458606930024
2025-11-06,616.8475952148438,618.9400024414062,636.0,618.0,635.8499755859375,23628800,0.0,0.0,-0.02674740064331893,38.78649162134177,709.7546671549479,708.2401457024646,26.625339602275474,-26.208330618712694,-0.0713159937447364,-0.13777446327045684
2025-11-07,619.6082153320312,621.7100219726562,622.1300048828125,601.2000122070312,616.489990234375,29946800,0.0,0.0,0.004475424952860907,41.409262825704246,705.6866678873698,704.6080744033727,27.87441546589254,-28.33638833552459,-0.04108884802410262,-0.15241780794333215
2025-11-10,629.624267578125,631.760009765625,635.0,618.1099853515625,631.0900268554688,19245000,0.0,0.0,0.0161650728438969,42.893005676700504,701.9653340657552,701.6077134389701,32.37255650643101,-28.879039790162892,-0.009330278656474289,-0.10426765815985017
2025-11-11,624.9601440429688,627.0800170898438,629.5599975585938,619.3900146484375,628.0,13302200,0.0,0.0,-0.00740786470089716,44.53894526407606,698.3886678059896,698.5934750289628,31.39078544237134,-29.3484209462506,-0.0003825642918654504,-0.12382282186066573
2025-11-12,606.9512329101562,609.010009765625,628.989990234375,607.77001953125,628.1300048828125,24493300,0.0,0.0,-0.02881611091368874,47.2579212341081,694.7776672363282,695.0329934959075,27.87554931360063,-30.82319684145648,-0.04236182392372689,-0.14060539224679136
2025-11-13,607.8282470703125,609.8900146484375,617.6500244140625,603.0,613.0700073242188,20973800,0.0,0.0,0.0014449760573740367,49.29603911692457,690.8723347981771,691.7052532858842,28.296666632971082,-31.557186719225797,-0.014621752928023923,-0.15003828998126034
2025-11-14,607.3997192382812,609.4600219726562,613.6799926757812,595.2000122070312,601.7899780273438,20724100,0.0,0.0,-0.0007050331460650705,51.31798719582223,687.5023356119792,688.5421508328645,28.209993552718515,-31.8069253643298,-0.019703719687727328,-0.14410097925222998
2025-11-17,599.974853515625,602.010009765625,611.6900024414062,595.4000244140625,609.0399780273438,16501300,0.0,0.0,-0.01222395553184541,53.323372602815994,683.7140034993489,685.2653578374264,26.6849044615698,-32.23442042912518,-0.0470906666141101,-0.1602828431118395
2025-11-18,595.6694946289062,597.6900024414062,603.6599731445312,583.780029296875,591.5999755859375,25500600,0.0,0.0,-0.0071759725820848,55.25864494520434,679.8676696777344,681.9981595964639,25.81343881046824,-32.54662460627708,-0.04686804530118949,-0.18367316826378544
2025-11-19,588.3243408203125,590.3200073242188,595.3300170898438,581.25,593.719970703125,24744700,0.0,0.0,-0.012330798720211145,57.11055707050392,675.617002360026,678.6266732941191,24.35229831507951,-33.008247152068975,-0.03068915476216727,-0.1949486661113098
2025-11-20,587.1583251953125,589.1500244140625,606.719970703125,583.3499755859375,603.5,20603000,0.0,0.0,-0.001981946902764653,58.136917444293935,670.8050028483073,675.381371775319,24.118898459136418,-33.0870868471369,-0.03400611542448395,-0.19669755527314026
2025-11-21,592.2410278320312,594.25,598.1199951171875,581.8599853515625,588.5,21052600,0.0,0.0,0.008656497283539455,59.386759353738356,667.1033365885417,672.4777469677218,27.385939668266744,-32.36495936095139,-0.02495655403848407,-0.19039509536784738
2025-11-24,610.9774780273438,613.0499877929688,616.7000122070312,597.6300048828125,598.719970703125,23554900,0.0,0.0,0.031636496075673204,59.44737510346391,663.6816691080729,670.3780656086084,37.98551114371244,-29.93064439129921,0.01833852900825006,-0.16971396073004785
2025-11-25,634.0692138671875,636.219970703125,637.0499877929688,618.2999877929688,624.0,25213000,0.0,0.0,0.03779460626623643,59.02741714565833,661.267333984375,669.1860931033425,48.05027652956163,-25.834009873624154,0.06446480299876844,-0.15263316840677532
2025-11-26,631.468017578125,633.6099853515625,638.3599853515625,631.6300048828125,637.6900024414062,15209500,0.0,0.0,-0.0041023316961869005,58.251882003557746,658.4693339029948,667.9594263246678,47.1225157787504,-22.538195224019205,0.07333306933567618,-0.1568056221481655
2025-11-28,645.7595825195312,647.9500122070312,648.0499877929688,635.5,636.0800170898438,11033200,0.0,0.0,0.022632261465248327,57.3872955714096,656.3320007324219,667.2774386375623,52.54410770704945,-18.555224963362207,0.09980477867491921,-0.13798604848043028
2025-12-01,638.7034912109375,640.8699951171875,645.3200073242188,637.760009765625,639.5499877929688,13029900,0.0,0.0,-0.010926795210216889,56.2877865242465,653.7970011393229,666.387391803863,49.82769434465653,-15.787996350773824,0.07845182182109811,-0.03841129639934049
2025-12-02,644.912353515625,647.0999755859375,647.8699951171875,638.0700073242188,642.3400268554688,11640900,0.0,0.0,0.009721129895636338,54.31149878785597,650.9613342285156,665.7443078588221,52.17085217309818,-12.943041060204337,0.055541943513532255,-0.0019279710759151358
2025-12-03,637.437744140625,639.5999755859375,648.8499755859375,637.5499877929688,644.4099731445312,11134300,0.0,0.0,-0.011590171971817664,52.06240276659334,647.8389994303385,664.8816592219539,49.19237332270433,-11.164879039841367,0.005312635626758322,0.0029636567533233293
2025-12-04,659.293701171875,661.530029296875,676.0999755859375,660.0499877929688,676.0,29874600,0.0,0.0,0.03428713969359887,49.58348870708107,645.4430013020833,664.7721818983838,56.93448377296416,-7.895091074982474,0.044065031471719696,0.054533605772556504
2025-12-05,671.1434326171875,673.4199829101562,674.6900024414062,662.3900146484375,664.0,21207900,0.0,0.0,0.017973414791039533,47.01987342777444,643.4236673990886,665.0519048910628,60.453071333231144,-4.294832511426989,0.03930854267039807,0.05891967919473329
2025-12-08,664.5457763671875,666.7999877929688,676.7100219726562,665.0700073242188,669.3400268554688,13161000,0.0,0.0,-0.009830410865711903,43.738265368081116,641.0383341471354,665.1079161780189,57.62982855910953,-1.9532639309647948,0.04046061271918311,0.07732572650463543
2025-12-09,654.7391357421875,656.9600219726562,664.47998046875,653.3400268554688,663.77001953125,12997100,0.0,0.0,-0.014756997601157229,38.67899174988034,637.90966796875,664.8492253611203,53.621275816535466,-0.8813967731807679,0.015237284436289134,0.05669845869325618
2025-12-10,647.9321899414062,650.1300048828125,654.510009765625,643.4000244140625,649.9500122070312,16910900,0.0,0.0,-0.010396396829955079,32.32589632122191,634.5326680501302,664.38602564633,50.97108562623991,-0.5764150724181718,0.016463461067565577,0.02907748960559009
2025-12-11,650.5034790039062,652.7100219726562,655.280029296875,640.7999877929688,643.2899780273438,13056700,0.0,0.0,0.0039684633388190615,23.9156372762345,631.2340026855469,664.0217364917081,51.93743096421675,-0.12508713362888102,-0.013332739155610729,0.040871984729726085
2025-12-12,642.0520629882812,644.22998046875,711.0,638.6099853515625,649.7999877929688,14016900,0.0,0.0,-0.012992050402838018,23.11709938930536,630.4926696777344,663.4093567273708,48.55029937236883,-0.44652767610125466,-0.043345910697901835,0.0578315136670402
2025-12-15,645.8473510742188,647.510009765625,653.0,638.7000122070312,645.7000122070312,15549100,0.525,0.0,0.005091394992962517,23.09522357870252,630.4646708170573,662.9213658634799,49.9109872201592,-0.4316251637451387,-0.028929181734377862,0.061683244869770615
2025-12-16,655.4625854492188,657.1500244140625,662.5399780273438,643.2000122070312,643.5,14309100,0.0,0.0,0.014887823358787688,23.57329514252607,631.1126708984375,662.745609035638,53.77991849672973,0.3539734166229209,0.0002892146174064969,0.07824959918953622
2025-12-17,647.8322143554688,649.5,661.22998046875,649.2000122070312,655.6099853515625,15598500,0.0,0.0,-0.011641214532227329,23.796999408373235,631.8520039876302,662.3452833481092,50.449669691573426,0.3551786369674801,-0.0009690444650775065,0.07888571529377697
2025-12-18,662.7438354492188,664.4500122070312,670.5599975585938,656.4600219726562,657.030029296875,20260300,0.0,0.0,0.02301772472214214,24.524006333645076,632.8020039876302,662.4084289284992,56.16266765070706,1.5446688444997108,0.017986532823402568,0.11169671484034849
2025-12-19,657.0784912109375,658.77001953125,671.0,658.1799926757812,666.4199829101562,49977100,0.0,0.0,-0.008548412328136856,24.823988293181856,634.1296712239583,662.3000464317159,53.63257138125195,2.005897724190504,0.022569640506206357,0.11595407805556013
2025-12-22,659.8013916015625,661.5,673.5800170898438,656.6500244140625,661.6500244140625,15659400,0.0,0.0,0.0041440569361255175,25.197696879810078,635.4560038248698,662.2763787584751,54.689117090492815,2.5621763684731604,0.021605828517521797,0.12280399318983815
2025-12-23,663.2325439453125,664.9400024414062,666.0,658.25,660.0499877929688,8486800,0.0,0.0,0.005200306033871893,25.75196186158282,636.5620035807292,662.3546486422545,56.048169303140156,3.2432247732116366,0.011854185099193337,0.11895667217737693
2025-12-24,665.8358764648438,667.5499877929688,668.1799926757812,662.2000122070312,662.530029296875,5627500,0.0,0.0,0.003925144136282421,26.292450600399974,637.9110026041667,662.5063196790898,57.099548743316284,3.9480538388925197,0.027790589365617846,0.0888997652478627
2025-12-26,661.5867919921875,663.2899780273438,668.9500122070312,661.3200073242188,668.0599975585938,7133800,0.0,0.0,-0.006381559199348241,26.101995105839922,639.7203348795573,662.5290531052796,54.79553588920927,4.1154484379501355,-0.001745856209460106,0.04254818863089449
2025-12-29,656.9986572265625,658.6900024414062,660.25,654.3900146484375,658.010009765625,8506500,0.0,0.0,-0.0069350898375067915,25.696322892283035,641.347001139323,662.4183675625073,52.33962586948604,3.832748735906648,-0.00012146437674964705,0.0395827364935355
2025-12-30,664.239990234375,665.9500122070312,672.219970703125,657.8400268554688,658.6900024414062,9187500,0.0,0.0,0.011021891540354378,25.346486783249183,643.2300008138021,662.5195837002816,55.713327597253404,4.146728395256787,0.006727153752125847,0.027779920766864086
2025-12-31,658.3950805664062,660.0900268554688,665.0,659.4400024414062,664.75,7940400,0.0,0.0,-0.008799437261277077,24.28538459670852,645.1660013834636,662.4503560370816,52.48394348443985,3.878004471884992,-0.00729385443518249,0.029990531441196122
2026-01-02,648.7399291992188,650.4099731445312,664.3900146484375,643.5,662.72998046875,13726500,0.0,0.0,-0.014664747711840564,22.57897977232399,646.9233337402344,662.1092068375126,47.577895883568964,2.851073985500193,-0.025676001740491783,0.00511512545738646
2026-01-05,657.0983276367188,658.7899780273438,664.5399780273438,647.75,651.010009765625,12213700,0.0,0.0,0.012884188786801198,19.96989886086954,649.2056660970052,662.0156744784468,51.780150269184176,2.682498364477283,-0.006784363022313777,0.03000313191667381
2026-01-06,658.9237060546875,660.6199951171875,665.52001953125,651.9000244140625,659.5700073242188,11074400,0.0,0.0,0.0027778459765332997,16.5242252050352,651.5879984537761,661.9765545671765,52.67238286784594,2.665837935065497,0.0029300470154820513,-0.0013756505969271249
2026-01-07,647.0243530273438,648.6900024414062,659.1500244140625,644.8099975585938,655.6400146484375,12846300,0.0,0.0,-0.018058782301412113,12.512631400231069,653.402665201823,661.6060644238164,46.616695655111116,1.6707246451783249,-0.02591787589044925,-0.036722967978883636
2026-01-08,644.401123046875,646.0599975585938,647.0999755859375,635.719970703125,645.8800048828125,11921700,0.0,0.0,-0.004054332382053438,10.05101909640918,654.502998860677,661.1747444455111,45.37810475924528,0.6622369243281128,-0.0212547209108902,-0.031103765168055797
2026-01-09,651.383056640625,653.0599975585938,654.9500122070312,642.8499755859375,645.4400024414062,11634900,0.0,0.0,0.010834907015528694,9.44681448239703,655.0643330891927,660.9507025776013,49.24358539714144,0.42296891597720787,0.0040743908050031585,-0.005936471449741965
2026-01-12,640.321533203125,641.969970703125,653.969970703125,641.22998046875,652.530029296875,14797200,0.0,0.0,-0.01698163552648735,8.899574682516938,655.3429992675781,660.4291466922303,43.93840380259571,-0.6539864399018143,-0.02553166849104771,-0.012551388366021321
2026-01-13,629.4695434570312,631.0900268554688,642.27001953125,624.0999755859375,642.27001953125,18030400,0.0,0.0,-0.01694774575785818,9.862757476156851,654.7809997558594,659.6266831440571,39.448288502008545,-2.3582177927265775,-0.044700385213863214,-0.03312343060375622
2026-01-14,613.9395141601562,615.52001953125,628.4500122070312,614.8200073242188,626.5,15527900,0.0,0.0,-0.024671610486065476,11.958885565900639,653.9360005696615,658.4257256953771,34.08081364905185,-4.908619376584284,-0.05113379701447207,-0.04456477004781778
2026-01-15,619.2059326171875,620.7999877929688,624.1699829101562,614.22998046875,618.47998046875,13076100,0.0,0.0,0.008578060979624436,13.359280861039013,653.0593343098958,657.4057102946823,37.20128218463673,-6.429664523952852,-0.03909855100312731,-0.04125036149220973
2026-01-16,618.6573486328125,620.25,629.0800170898438,620.0800170898438,624.1799926757812,17012500,0.0,0.0,-0.0008859339622798723,14.453800992379486,652.4143351236979,656.4027193635102,37.004777823879266,-7.59196770239646,-0.05024040315017153,-0.05615159863527941
2026-01-20,602.5687255859375,604.1199951171875,611.4000244140625,600.0,607.8800048828125,15169600,0.0,0.0,-0.026005650758262777,16.81321544351047,650.5006673177083,654.9972246209592,31.71387561821045,-9.702809981544874,-0.05895910605363963,-0.06986913761787916
2026-01-21,611.3861083984375,612.9600219726562,618.27001953125,600.0800170898438,606.739990234375,14494700,0.0,0.0,0.014632898971923547,17.57741529266964,648.4853352864583,653.8717059451877,37.02790379018141,-10.540843129369705,-0.028728080164962866,-0.07749264698385105
2026-01-22,645.967041015625,647.6300048828125,660.5700073242188,626.5499877929688,629.3499755859375,21394700,0.0,0.0,0.05656157280629781,17.233743772695085,647.8463358561198,653.7052433876471,52.605597670288724,-8.311601595608977,0.052167247746086165,-0.01691032426819339
2026-01-23,657.0684814453125,658.760009765625,666.489990234375,644.4500122070312,644.77001953125,22797700,0.0,0.0,0.01718574618053159,17.269663268986633,647.9063354492188,653.8395368216538,56.33955684318715,-5.5824620945110155,0.06114694381294927,-0.00414208652210879
2026-01-26,670.633544921875,672.3599853515625,675.280029296875,661.2899780273438,665.1300048828125,16327400,0.0,0.0,0.020644810529370394,17.835996825524234,648.6473347981771,654.3297548767265,60.44081671042133,-2.2957312466869553,0.08401448666112454,0.011158875812724345
2026-01-27,671.2418823242188,672.969970703125,676.8200073242188,664.6599731445312,674.5900268554688,13297400,0.0,0.0,0.0009072303005115412,18.37066975131529,649.322666422526,654.8213590303322,60.61949688554482,0.3541647589599961,0.11396738419919705,0.008119216551970343
2026-01-28,667.0128173828125,668.72998046875,677.6799926757812,666.0999755859375,674.5,25709600,0.0,0.0,-0.0063004152026947535,18.67846239073087,650.1393330891927,655.1868838873319,58.63691868355093,2.088025203274924,0.09098465886341534,0.008201544756616164
2026-01-29,736.4141845703125,738.3099975585938,744.0,712.5499877929688,737.4299926757812,59852900,0.0,0.0,0.10404800012266713,24.642264809687596,653.1659993489583,657.3639070050449,73.78753325404921,8.973210388144366,0.1400182079151655,0.12087627688606073
2026-01-30,714.66015625,716.5,732.1699829101562,713.5900268554688,727.5,23744600,0.0,0.0,-0.02954043373476445,27.220621258703737,655.1443318684895,658.9075301258222,65.66806888198181,12.525498572320885,0.08764950722330256,0.07590657987292548
2026-02-02,704.5960693359375,706.4099731445312,721.2999877929688,703.52001953125,714.5999755859375,14365200,0.0,0.0,-0.014082382212796563,28.753562750568673,657.0413309733073,660.1434486922383,62.25503754010076,14.360987188862396,0.0506424958873255,0.07017216501470425
2026-02-03,689.9238891601562,691.7000122070312,717.0,686.4099731445312,707.3699951171875,13760700,0.0,0.0,-0.02082354651933882,29.418406915879917,657.9496643066407,660.9618863951403,57.55828421623126,14.461945919755522,0.027831912743947473,0.0634830964581854
2026-02-04,667.272216796875,668.989990234375,688.8300170898438,667.4600219726562,687.72998046875,16882800,0.0,0.0,-0.03283218385408815,29.48732721316062,658.2903299967448,661.1694573600328,51.14320647881327,12.564610455602292,0.0003888112888892348,0.015482949873605767
2026-02-05,668.4890747070312,670.2100219726562,681.5,653.5,663.5800170898438,17131800,0.0,0.0,0.0018236920672816126,29.562802686812454,658.5806640625,661.4025032934532,51.4562220299187,11.032232091520541,-0.09223764517767208,0.014516706921302802
2026-02-06,659.7615356445312,661.4600219726562,671.989990234375,646.5,665.489990234375,18159300,0.0,0.0,-0.013055609007823765,29.54381061276879,658.4646647135417,661.4039816557907,49.03003240228314,9.007921611496158,-0.07681783395302688,0.019685858396443434
2026-02-09,675.4810180664062,677.219970703125,683.3099975585938,658.780029296875,663.1799926757812,14837500,0.0,0.0,0.0238260033969524,29.69869791361497,658.7869974772135,661.8093287360015,53.30099621482429,8.576472882152757,-0.04132161712195137,0.048230773089623424
2026-02-10,668.9977416992188,670.719970703125,680.6500244140625,669.7899780273438,677.5999755859375,10455800,0.0,0.0,-0.009598063083183117,29.76844309900987,659.0346638997396,662.0370639369014,51.38841452980052,7.622187149679576,-0.030331127849722694,0.02704188468219071
2026-02-11,666.9729614257812,668.6900024414062,679.27001953125,657.0999755859375,674.0,14323800,0.0,0.0,-0.0030265510949236685,29.820393027504693,659.367997233073,662.2066366728873,50.77564008121634,6.625730066041569,-0.0004484189559602614,0.04162193398083058
2026-02-12,648.1414184570312,649.8099975585938,676.0,645.280029296875,669.969970703125,14960100,0.0,0.0,-0.028234316071544474,29.843134987180285,658.8299967447916,661.8915008119272,45.358259482469116,4.263425920789814,-0.030438256285721166,0.02966291639308727
2026-02-13,638.1272583007812,639.77001953125,651.4299926757812,634.5700073242188,645.0999755859375,12336400,0.0,0.0,-0.015450636439982457,30.04347430565072,658.1526631673177,661.3305967500811,42.74640554450952,1.5631218512939995,-0.032791101080788976,0.03939758128170645
2026-02-17,637.6483764648438,639.2899780273438,642.5999755859375,628.7999877929688,639.5,12674700,0.0,0.0,-0.0007503344784083321,30.21042862556014,657.7819966634114,660.7731453323091,42.6200375648871,-0.6086082587512465,-0.056008378837972495,0.029784134339482682
2026-02-18,641.5682983398438,643.219970703125,645.0,628.1500244140625,633.7999877929688,14649200,0.0,0.0,0.006147433576087158,30.326036196582947,657.2629964192708,660.3302762714259,44.077579431563514,-1.9896668123284371,-0.04100071743975564,0.03703340701833935
2026-02-19,643.1243286132812,644.780029296875,647.1900024414062,636.719970703125,638.5700073242188,10035700,0.0,0.0,0.002425388925727301,30.40336710851114,656.7349975585937,659.9388768437811,44.6783241468129,-2.924569360360806,-0.03575643879411272,0.06730456615957614
2026-02-20,653.9763793945312,655.6599731445312,663.3499755859375,638.780029296875,639.6900024414062,14183500,0.0,0.0,0.016873884663457517,30.366378637910344,656.9673299153645,659.8314272692348,48.80853288455364,-2.75579869236401,0.009002594001194852,0.06966188599781109
2026-02-23,635.6136474609375,637.25,657.7000122070312,636.0,652.5399780273438,8605900,0.0,0.0,-0.02807853750204914,30.51772102136501,656.6736633300782,659.2656594773264,42.96349345191742,-4.060767694011588,-0.003938945956074025,-0.0160276775389534
2026-02-24,637.6583862304688,639.2999877929688,641.1099853515625,628.97998046875,633.0800170898438,10135600,0.0,0.0,0.0032169286668790598,30.67689367050191,656.2149963378906,658.7665336283611,43.770979474714395,-4.873370960318994,1.5657629509391313e-05,-0.029540381450264053
2026-02-25,652.011474609375,653.6900024414062,653.8800048828125,642.1400146484375,642.530029296875,11330700,0.0,0.0,0.02250901755546031,30.563646736728067,656.6056640625,658.639897830642,49.20699454155516,-4.306567553586774,0.01627752901831725,-0.0277678376419056
2026-02-26,655.3229370117188,657.010009765625,661.0,647.5,650.5499877929688,10637700,0.0,0.0,0.005078871195550061,30.181450946861155,657.4696634928385,658.5993251363456,50.39845015863379,-3.548569228390761,0.018967678763386342,-0.023715710406550405
2026-02-27,646.515625,648.1799926757812,649.4400024414062,638.1199951171875,643.4500122070312,15703000,0.0,0.0,-0.013439699484934287,29.188831719306027,658.5583292643229,658.340488757718,47.22553793895228,-3.6186451889979026,-0.011408322568291274,-0.030729873630854887
2026-03-02,651.8818359375,653.5599975585938,659.9400024414062,634.5,637.1599731445312,9816100,0.0,0.0,0.008300171161721659,28.32761905890458,659.6503295898438,658.2219693709415,49.319123906383375,-3.2031357066397277,0.025594346894615594,-0.11478918107603453
2026-03-03,653.3978881835938,655.0800170898438,659.0399780273438,638.8400268554688,648.2899780273438,12263800,0.0,0.0,0.0023257536215925967,27.354146227811757,660.8113301595052,658.1442249159485,49.923561680565356,-2.7198359990895824,0.024683293599538247,-0.08572223713908755
2026-03-04,666.015380859375,667.72998046875,672.77001953125,657.6699829101562,657.9600219726562,10810100,0.0,0.0,0.019310562143389776,25.18778855176882,662.9316630045573,658.3809640710166,54.75928784589889,-1.3010732122462514,0.02147803695162409,-0.05475572846685639
2026-03-05,658.8738403320312,660.5700073242188,670.7000122070312,650.3099975585938,661.9299926757812,13341400,0.0,0.0,-0.010722857073910186,23.36455579568108,664.5186625162761,658.4349266098662,51.71522579170802,-0.7458458299556696,0.005418482984549611,-0.04500506626201284
2026-03-06,643.2041015625,644.8599853515625,649.469970703125,636.1099853515625,647.9000244140625,13159400,0.0,0.0,-0.02378252387857127,23.438954183022716,664.426328531901,658.1008930343544,45.71088392014485,-1.5555600800541924,-0.005122045360445804,-0.03606930632005234
2026-03-09,645.7277221679688,647.3900146484375,647.75,626.780029296875,634.780029296875,13489700,0.0,0.0,0.003923377716630538,23.62492271010696,664.0473286946615,657.8377991797387,46.78248953867568,-1.9703987072463178,-0.009440576126452882,-0.034049039220648614
