Date,Close,Predicted Close
2026-07-21,192.07000732421875,191.71004011704122
2026-07-22,190.72999572753906,191.37255739919894
2026-07-23,184.58999633789062,184.88459295126043
2026-07-24,186.4600067138672,186.09301463971767
2026-07-27,185.94000244140625,185.6881560485644
2026-07-28,197.0,195.63878596432914
2026-07-29,175.1999969482422,176.03013407280088
2026-07-30,178.7899932861328,179.4870984308614
2026-07-31,176.49000549316406,176.06452846572768
2026-08-03,180.02999877929688,177.35116097445427
2026-08-04,179.9199981689453,174.37953056608646
2026-08-05,178.92999267578125,178.60149564618075
2026-08-06,188.25,186.56016188889262
2026-08-07,188.75999450683594,188.15799510939922
2026-08-10,189.17999267578125,188.05134481062183
2026-08-11,188.9199981689453,188.54803421318076
2026-08-12,184.22999572753906,184.68277722288835
2026-08-13,182.2100067138672,179.5785515814845
2026-08-14,182.47999572753906,179.347840211709
2026-08-17,178.60000610351562,175.1670089578428
2026-08-18,180.50999450683594,176.7273327776948
2026-08-19,184.72000122070312,181.67330146824236
2026-08-20,181.14999389648438,179.2030217898849
2026-08-21,183.1999969482422,181.77331330372277
2026-08-24,184.13999938964844,183.401961350783
2026-08-25,182.27999877929688,181.27423034254278
2026-08-26,180.00999450683594,176.26226555913783
2026-08-27,181.63999938964844,181.1186980981025
2026-08-28,185.0,183.36102861224953
2026-08-31,183.1199951171875,181.66550454998338
2026-09-01,177.55999755859375,175.72217641453543
2026-09-02,176.94000244140625,174.81879834924072
2026-09-03,172.25,169.37321315313469
2026-09-04,168.83999633789062,163.19687223111595
2026-09-08,166.41000366210938,160.15948705690695
2026-09-09,163.9499969482422,157.4635346340655
2026-09-10,162.89999389648438,155.54695408352168
2026-09-11,161.75,154.26594921855119
2026-09-14,163.75,158.1601790357968
2026-09-15,159.0,153.2988254919913
2026-09-16,158.88999938964844,154.0172514399441
2026-09-17,157.32000732421875,151.75448316803988
2026-09-18,152.11000061035156,143.33615482656577
2026-09-21,154.19000244140625,146.86711323909776
2026-09-22,155.42999267578125,149.18420098818015
