Date,Close,Predicted Close
2026-04-30,82.51000213623047,82.412354706666
2026-05-01,78.80999755859375,80.52364581473279
2026-05-04,80.30999755859375,80.97000842034366
2026-05-05,78.76000213623047,80.36744440113797
2026-05-06,84.6500015258789,84.44772927896936
2026-05-07,78.58000183105469,80.12539475564117
2026-05-08,105.47000122070312,96.55405139887077
2026-05-11,117.3499984741211,103.99577482227122
2026-05-12,117.55999755859375,107.68841727483442
2026-05-13,124.1500015258789,112.65307492257102
2026-05-14,132.5500030517578,120.62955978189966
2026-05-15,124.7699966430664,115.50896004774762
2026-05-18,131.16000366210938,119.47624878920504
2026-05-19,127.30999755859375,119.68060964241536
2026-05-20,134.27999877929688,123.63366932153329
2026-05-21,125.44999694824219,120.5706540557845
2026-05-22,135.75999450683594,126.33473790676206
2026-05-26,143.1999969482422,130.93580177446682
2026-05-27,150.22999572753906,136.0751402278479
2026-05-28,148.02999877929688,137.32252671411587
2026-05-29,143.47999572753906,138.18471106074875
2026-06-01,122.38999938964844,128.25185672123058
2026-06-02,123.31999969482422,126.52361594292131
2026-06-03,114.69999694824219,121.45424912845026
2026-06-04,119.94999694824219,122.20442694497659
2026-06-05,110.08000183105469,117.12713244601784
2026-06-08,113.6500015258789,118.28350412032817
2026-06-09,108.2300033569336,114.26997760048565
2026-06-10,105.05000305175781,111.66288536809992
2026-06-11,114.77999877929688,114.66678314952489
2026-06-12,102.38999938964844,111.23489771402558
2026-06-15,109.25,111.55808982025103
2026-06-16,104.62999725341797,109.96986720460586
2026-06-17,107.9800033569336,110.94658764192913
2026-06-18,107.23999786376953,111.00784897677806
2026-06-22,100.29000091552734,107.51775424064793
2026-06-23,95.12000274658203,104.19328791120488
2026-06-24,85.41000366210938,99.6661221508628
2026-06-25,80.69000244140625,95.85255251295993
2026-06-26,84.54000091552734,95.9325104052762
2026-06-29,98.01000213623047,101.5415199303827
2026-06-30,101.6500015258789,103.72410208032431
2026-07-01,100.06999969482422,104.60491378901696
2026-07-02,100.45999908447266,105.67840492356396
2026-07-06,93.08999633789062,101.96953777461283
