Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-06-12,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,475.0752868652344,18950600,0.0,0.0,,,,478.8699951171875,,0.0,,
2025-06-13,476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,471.1962890625,16814500,0.0,0.0,-0.008165062964850311,,,476.8924092240208,0.0,-0.3119091240429839,,
2025-06-16,475.2099914550781,480.69000244140625,475.0,479.1400146484375,475.3431701660156,15626100,0.0,0.0,0.008800790105611966,,,477.6589863792367,7.598650815224929,-0.21927870581384923,,
2025-06-17,475.3999938964844,478.739990234375,474.0799865722656,478.0400085449219,474.25189208984375,15414100,0.0,0.0,-0.0022957926073503554,,,477.75756820545007,7.438466140084984,-0.23195588832714975,,
2025-06-18,478.0,481.0,474.4599914550781,480.239990234375,476.4344177246094,17526500,0.0,0.0,0.004602086959519358,,,478.27725593536235,11.458591166066071,-0.06374766705408774,,
2025-06-20,482.2300109863281,483.4599914550781,476.8699951171875,477.3999938964844,473.6169738769531,37576200,0.0,0.0,-0.00591370230643351,,,478.12247200451185,10.806118758675908,-0.15778654438355488,-0.0030697292285840616,
2025-06-23,478.2099914550781,487.75,472.510009765625,486.0,482.1487731933594,24864000,0.0,0.0,0.018014256835915177,,,479.3273174304925,24.77492296052084,0.45637478271152077,0.023244081066912337,
2025-06-24,488.95001220703125,491.8500061035156,486.79998779296875,490.1099853515625,486.2261962890625,22305600,0.0,0.0,0.00845675998263884,,,480.7866289112776,30.38600864099986,1.2602165367401312,0.022895125365753666,
2025-06-25,492.0400085449219,494.55999755859375,489.3900146484375,492.2699890136719,488.36907958984375,17495100,0.0,0.0,0.004407181503474078,,,482.1836124260034,33.20583073371715,2.047953627195966,0.029767342093528493,
2025-06-26,492.9800109863281,498.0400085449219,492.80999755859375,497.45001220703125,493.5080871582031,21578900,0.0,0.0,0.010522727992698044,,,483.87380118948624,39.531629067739765,3.055009281841592,0.03583629502461294,
2025-06-27,497.54998779296875,499.29998779296875,493.0299987792969,495.94000244140625,492.0100402832031,34539200,0.0,0.0,-0.003035500509740774,,,485.10178025284074,38.390248566866795,3.6887414597979955,0.03883537658557645,
2025-06-30,497.0400085449219,500.760009765625,495.3299865722656,497.4100036621094,493.4684143066406,28369000,0.0,0.0,0.0029640706808617967,,,486.2627541443504,40.200366545532106,4.260483389366414,0.02347737379034842,
2025-07-01,496.4700012207031,498.04998779296875,490.9800109863281,492.04998779296875,488.15087890625,19945400,0.0,0.0,-0.01077585056528474,,,486.77221637485366,36.04220084917868,4.23229721483051,0.003958300176264862,
2025-07-02,489.989990234375,493.5,488.70001220703125,491.0899963378906,487.198486328125,16319600,0.0,0.0,-0.001951003920118044,,,487.12905640377863,35.33719960531961,4.0854022074262275,-0.0023970436998312916,
2025-07-03,493.80999755859375,500.1300048828125,493.44000244140625,498.8399963378906,494.8870849609375,13984800,0.0,0.0,0.015781221482401575,,,488.0422842307777,44.73539868908403,4.541989854532005,0.002794218708916052,
