Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return
2025-07-29,158.71499633789062,160.13999938964844,154.91000366210938,156.24000549316406,156.24000549316406,42427200,0.0,0.0,,,,156.24000549316406,,0.0,,
2025-07-30,157.36500549316406,159.3800048828125,156.55999755859375,158.61000061035156,158.61000061035156,40261700,0.0,0.0,0.015168939028814776,,,157.43869207139997,,0.18905943954771942,,
2025-07-31,159.99000549316406,160.88999938964844,156.72999572753906,158.35000610351562,158.35000610351562,45342600,0.0,0.0,-0.0016392062659066342,,,157.74950842317529,99.16319573872691,0.3142881060036018,,
2025-08-01,155.0500030517578,158.19000244140625,151.05799865722656,154.27000427246094,154.27000427246094,61287000,0.0,0.0,-0.02576571944296313,,,156.84925666780157,86.87719486377262,0.08334987119397397,,
2025-08-04,158.52999877929688,161.39999389648438,157.92999267578125,160.66000366210938,160.66000366210938,82993600,0.0,0.0,0.041420880357032175,,,157.64702531135472,89.14547198994975,0.4112090417146135,,
2025-08-05,171.80999755859375,176.3300018310547,169.22000122070312,173.27000427246094,173.27000427246094,130917500,0.0,0.0,0.07848873598230566,,,160.4035404550942,92.0615744721387,1.6693185938974011,0.10899896428921974,
2025-08-06,171.1750030517578,180.58099365234375,171.00999450683594,179.5399932861328,179.5399932861328,82924800,0.0,0.0,0.03618623454185732,,,163.33040630389553,93.05994370318854,3.1361634510412557,0.1319588461965826,
2025-08-07,181.00999450683594,184.47999572753906,178.1699981689453,182.1999969482422,182.1999969482422,77829200,0.0,0.0,0.014815660920016516,,,165.8841908094169,93.43704364646787,4.461855144629453,0.1506156610384688,
2025-08-08,184.73500061035156,187.99000549316406,184.41000366210938,186.9600067138672,186.9600067138672,62657900,0.0,0.0,0.026125191247819757,,,168.44812393660095,94.05913407252773,5.829371009574544,0.21190122211749896,
2025-08-11,186.47000122070312,187.17999267578125,181.9199981689453,182.67999267578125,182.67999267578125,56125600,0.0,0.0,-0.022892671610973414,,,170.02377667538346,86.15162817836992,6.492929373549487,0.13705955752361998,
2025-08-12,184.6999969482422,190.0,182.10000610351562,186.97000122070312,186.97000122070312,54819000,0.0,0.0,0.023483735038985598,,,171.74839642190443,87.30378224652702,7.281040689380575,0.07906733196993199,
2025-08-13,189.0,189.4600067138672,183.58999633789062,184.3699951171875,184.3699951171875,53610000,0.0,0.0,-0.013906006774030644,,,172.93892945555913,82.8072167530425,7.608124103048937,0.026902094305847113,
2025-08-14,182.41000366210938,185.3300018310547,179.1999969482422,181.02000427246094,181.02000427246094,53472900,0.0,0.0,-0.01816993509490128,,,173.6503233012293,77.28400824587237,7.510448030952858,-0.006476359470612092,
2025-08-15,179.72500610351562,180.0,173.3800048828125,177.1699981689453,177.1699981689453,60288700,0.0,0.0,-0.02126840135149266,,,173.94120446987475,71.39059702050558,7.041209048477981,-0.05236418588658365,
2025-08-18,175.27000427246094,177.89999389648438,171.38999938964844,174.02999877929688,174.02999877929688,62656600,0.0,0.0,-0.017723087554892936,,,173.9481287163229,66.9091772438198,6.34284568869262,-0.04735052684086927,
2025-08-19,171.36000061035156,172.3000030517578,156.89999389648438,157.75,157.75,137922700,0.0,0.0,-0.09354708322409977,,,172.75099724667612,49.54412000503687,4.424722405171082,-0.15628176194004118,
2025-08-20,152.3000030517578,156.4600067138672,142.33999633789062,156.00999450683594,156.00999450683594,220336400,0.0,0.0,-0.011030145756982912,,,171.57385571096768,48.10704272035106,2.732691218852864,-0.15382112795699565,
2025-08-21,157.1699981689453,157.97000122070312,153.80999755859375,156.17999267578125,156.17999267578125,94678600,0.0,0.0,0.001089662040452577,,,170.54049669560604,48.264931526766716,1.389445086709145,-0.13722246718816733,
2025-08-22,155.31500244140625,163.1999969482422,151.77000427246094,158.74000549316406,158.74000549316406,102099200,0.0,0.0,0.016391426158517186,,,169.7819480597804,50.69765676628872,0.5254276855705484,-0.10402434309564546,
2025-08-25,156.10000610351562,158.58999633789062,149.3699951171875,157.1699981689453,157.1699981689453,86879800,0.0,0.0,-0.00989043259347977,,,169.00349777803288,49.170591198386,-0.2827395541260955,-0.09687985248872666,
2025-08-26,155.38999938964844,162.1300048828125,154.57000732421875,160.8699951171875,160.8699951171875,86573700,0.0,0.0,0.023541369162993764,,,168.52026149611407,52.78034033668846,-0.6175404605343431,0.0197780989996037,
